valgstedid;voters;votes;a;b;c;v;year;vsnavn;komnavn;kredsnavn;kontanthjaelp;arbejd;boligstoer_kvm;ejer;formue;indkomst;indkomst_80pct;_merge
461031;2714;2341;511;218;483;555;2005;Stenløse Forsamlingshus;Odense;3. Odense Syd;;;120.1129142;.608483253;;;;3
461032;697;632;119;35;128;190;2005;Fangel Forsamlingshus;Odense;3. Odense Syd;;;;.7487046630000001;;;;3
461033;2997;2609;796;204;446;506;2005;Højby Skole;Odense;3. Odense Syd;;;112.6155227;.638851503;;;;3
461034;471;416;79;36;80;108;2005;Tingkærskolen;Odense;3. Odense Syd;;;;;;;;1
461035;5336;3822;1997;308;221;334;2005;Humlehaveskolen / Ældrecenter Øst;Odense;1. Odense Øst;;;93.34363553;.141712454;;;;3
461036;3604;2892;976;308;393;452;2005;Tornbjerg Gymnasium;Odense;1. Odense Øst;;;84.19189853;.244680851;;;;3
471001;542;486;136;28;79;127;2005;Hjadstrup;Otterup;6. Otterup;;;;;;;;1
471002;832;723;207;29;111;192;2005;Krogsbølle;Otterup;6. Otterup;;;;;;;;1
471003;482;400;118;14;71;102;2005;Lunde;Otterup;6. Otterup;;;;;;;;1
471004;696;595;177;33;87;140;2005;Norup;Otterup;6. Otterup;;;;;;;;1
471005;1871;1641;516;84;267;434;2005;Otterup Nord;Otterup;6. Otterup;;;;;;;;1
471006;1755;1450;506;93;226;314;2005;Otterup Syd;Otterup;6. Otterup;;;;;;;;1
471007;505;444;100;22;42;167;2005;Nr. Nærå-Bederslev;Otterup;6. Otterup;;;;;;;;1
471008;634;574;116;38;78;195;2005;Skeby;Otterup;6. Otterup;;;;;;;;1
471009;601;513;126;22;86;153;2005;Uggerslev-Nr.Højrup;Otterup;6. Otterup;;;;;;;;1
471010;347;301;79;25;51;69;2005;Østrup;Otterup;6. Otterup;;;;;;;;1
473001;5319;4502;1141;411;573;1334;2005;Ringehallen;Ringe;9. Faaborg;;;;;;;;1
473002;855;745;163;76;91;194;2005;Søllinge;Ringe;9. Faaborg;;;;;;;;1
473003;1117;962;191;48;114;374;2005;Espe;Ringe;9. Faaborg;;;;;;;;1
473005;1108;909;151;69;102;362;2005;Hillerslev;Ringe;9. Faaborg;;;;;;;;1
475001;3300;2700;873;210;263;594;2005;Rudkøbing;Rudkøbing;8. Svendborg;;;;;;;;1
475002;532;476;101;45;46;145;2005;Simmerbølle;Rudkøbing;8. Svendborg;;;;;;;;1
475003;487;401;118;16;34;108;2005;Skrøbelev;Rudkøbing;8. Svendborg;;;;;;;;1
475004;697;586;158;50;69;138;2005;Longelse;Rudkøbing;8. Svendborg;;;;;;;;1
475005;159;137;40;9;7;33;2005;Strynø;Rudkøbing;8. Svendborg;;;;;;;;1
477001;1660;1371;353;143;162;397;2005;Kværndrup;Ryslinge;7. Nyborg;;;;;;;;1
477002;1760;1515;431;150;157;368;2005;Ryslinge;Ryslinge;7. Nyborg;;;;;;;;1
477003;1702;1408;369;110;178;360;2005;Gislev;Ryslinge;7. Nyborg;;;;;;;;1
479001;11359;9369;2415;930;1335;2011;2005;Byen;Svendborg;8. Svendborg;;;;;;;;1
479002;2728;2186;797;158;201;362;2005;Nordre;Svendborg;8. Svendborg;;;92.46710526;.436951754;;;;3
479003;5289;4223;1412;380;474;720;2005;Østre;Svendborg;8. Svendborg;;;93.10536295;.391115926;;;;3
479004;844;762;141;66;95;215;2005;Bjerreby;Svendborg;8. Svendborg;;;136;.839130435;;;;3
479005;3062;2702;511;249;489;781;2005;Bregninge;Svendborg;8. Svendborg;;;127.6408046;.734482759;;;;3
479006;67;56;11;11;9;13;2005;Drejø;Svendborg;8. Svendborg;;;;;;;;1
479007;1855;1662;353;166;262;472;2005;Egense;Svendborg;8. Svendborg;;;133.4872299;.699410609;;;;3
479008;831;727;178;52;93;191;2005;Landet;Svendborg;8. Svendborg;;;127.3277662;.75782881;;;;3
479009;1817;1584;357;158;209;415;2005;Skårup;Svendborg;8. Svendborg;;;122.2142171;.685878963;;;;3
479010;2750;2480;504;232;479;718;2005;Thurø;Svendborg;8. Svendborg;;;136.3511706;.8575250840000001;;;;3
479011;2249;1954;639;110;214;467;2005;Tved;Svendborg;8. Svendborg;;;110.011646;.642080745;;;;3
481001;704;564;118;47;64;204;2005;Lindelse;Sydlangeland;8. Svendborg;;;;;;;;1
481002;1204;1018;239;68;106;344;2005;Humble;Sydlangeland;8. Svendborg;;;;;;;;1
481003;658;551;118;44;57;176;2005;Tryggelev;Sydlangeland;8. Svendborg;;;;;;;;1
481004;701;569;127;42;62;151;2005;Bagenkop;Sydlangeland;8. Svendborg;;;;;;;;1
483001;1113;951;280;50;160;237;2005;Veflinge;Søndersø;6. Otterup;;;;;;;;1
483002;1057;932;214;41;115;296;2005;Hårslev;Søndersø;6. Otterup;;;;;;;;1
483003;1822;1647;382;134;339;426;2005;Vigerslev / Morud;Søndersø;6. Otterup;;;;;;;;1
483004;613;521;152;18;107;132;2005;Skamby;Søndersø;6. Otterup;;;;;;;;1
483005;1238;1068;295;74;192;290;2005;Særslev;Søndersø;6. Otterup;;;;;;;;1
483006;2503;2159;682;105;391;515;2005;Søndersø;Søndersø;6. Otterup;;;;;;;;1
485001;1255;1139;301;70;169;331;2005;Brylle;Tommerup;6. Otterup;;;;;;;;1
485002;1460;1244;339;90;192;353;2005;Tommerup;Tommerup;6. Otterup;;;;;;;;1
485003;1689;1465;467;120;233;331;2005;Tommerup St. / Tallerup;Tommerup;6. Otterup;;;;;;;;1
485004;915;776;218;47;114;233;2005;Verninge;Tommerup;6. Otterup;;;;;;;;1
485005;392;332;97;15;35;92;2005;Nårup;Tommerup;6. Otterup;;;;;;;;1
487001;263;216;44;29;21;48;2005;Tranekær;Tranekær;8. Svendborg;;;;;;;;1
487002;582;466;116;32;58;99;2005;Hov;Tranekær;8. Svendborg;;;;;;;;1
487003;993;832;225;48;105;238;2005;Tullebølle;Tranekær;8. Svendborg;;;;;;;;1
487004;407;322;69;20;31;99;2005;Bøstrup;Tranekær;8. Svendborg;;;;;;;;1
487005;549;460;105;40;43;142;2005;Snøde-Stoense;Tranekær;8. Svendborg;;;;;;;;1
489001;2213;1877;617;109;241;495;2005;Ullerslev;Ullerslev;4. Kerteminde;;;;;;;;1
489002;378;337;80;14;46;98;2005;Ellinge;Ullerslev;4. Kerteminde;;;;;;;;1
489003;474;409;124;29;35;118;2005;Skellerup;Ullerslev;4. Kerteminde;;;;;;;;1
489004;710;622;158;42;70;165;2005;Langtved;Ullerslev;4. Kerteminde;;;;;;;;1
491001;4508;3873;1110;214;633;887;2005;Vissenbjerg;Vissenbjerg;6. Otterup;;;;;;;;1
493001;911;754;289;46;97;157;2005;Ærøskøbing;Ærøskøbing;9. Faaborg;;;;;;;;1
493002;663;528;161;24;71;150;2005;Søby;Ærøskøbing;9. Faaborg;;;;;;;;1
493003;437;350;72;20;42;128;2005;Bregninge;Ærøskøbing;9. Faaborg;;;;;;;;1
493004;724;582;131;26;106;199;2005;Rise;Ærøskøbing;9. Faaborg;;;;;;;;1
493005;278;236;56;14;41;78;2005;Tranderup;Ærøskøbing;9. Faaborg;;;;;;;;1
495001;1321;1112;248;48;147;430;2005;Ørbæk;Ørbæk;7. Nyborg;;;;;;;;1
495002;1050;922;234;70;89;297;2005;Frørup og Tårup;Ørbæk;7. Nyborg;;;;;;;;1
495003;954;826;218;62;92;269;2005;Ellested og Herrested;Ørbæk;7. Nyborg;;;;;;;;1
495004;901;781;181;33;100;262;2005;Kullerup og Refsvindinge;Ørbæk;7. Nyborg;;;;;;;;1
495005;828;697;135;55;102;225;2005;Langå  Svindinge og Øksendrup;Ørbæk;7. Nyborg;;;;;;;;1
497001;1348;1159;306;106;164;318;2005;Rolfsted  Ferritslev;Årslev;4. Kerteminde;;;;;;;;1
497002;2863;2534;702;223;387;619;2005;Årslev  Sdr. Nærå;Årslev;4. Kerteminde;;;;;;;;1
497003;1843;1646;423;142;238;432;2005;Nr. Lyndelse  Nr. Søby;Årslev;4. Kerteminde;;;;;;;;1
497004;757;672;160;52;118;191;2005;Nr. Søby;Årslev;4. Kerteminde;;;;;;;;1
499001;2244;1884;545;111;306;522;2005;Skydebjerg-Årup;Årup;6. Otterup;;;;;;;;1
499002;526;467;102;29;74;140;2005;Kerte;Årup;6. Otterup;;;;;;;;1
499003;593;499;125;42;57;131;2005;Orte;Årup;6. Otterup;;;;;;;;1
499004;627;542;118;29;100;159;2005;Rørup;Årup;6. Otterup;;;;;;;;1
501001;1947;1672;457;113;143;559;2005;Augustenborg;Augustenborg;4. Augustenborg;;;;;;;;1
501002;946;831;187;22;64;316;2005;Ketting;Augustenborg;4. Augustenborg;;;;;;;;1
501003;1267;1098;274;62;63;436;2005;Notmark;Augustenborg;4. Augustenborg;;;;;;;;1
501004;709;622;137;44;35;232;2005;Asserballe;Augustenborg;4. Augustenborg;;;;;;;;1
503001;753;598;153;32;68;197;2005;Padborg;Bov;6. Løgumkloster;;;;;;;;1
503002;1374;1118;260;32;196;398;2005;Bov;Bov;6. Løgumkloster;;;;;;;;1
503003;1375;1111;262;49;119;408;2005;Frøslev;Bov;6. Løgumkloster;;;;;;;;1
503004;1137;917;176;37;102;324;2005;Kruså;Bov;6. Løgumkloster;;;;;;;;1
503005;916;798;117;24;164;299;2005;Kollund;Bov;6. Løgumkloster;;;;;;;;1
503006;370;309;48;19;20;144;2005;Fårhus;Bov;6. Løgumkloster;;;;;;;;1
503007;1063;904;176;27;81;381;2005;Holbøl;Bov;6. Løgumkloster;;;;;;;;1
505001;1562;1295;288;47;107;573;2005;Bredebro;Bredebro;5. Tønder;;;;;;;;1
505002;630;526;95;26;37;246;2005;Ballum;Bredebro;5. Tønder;;;;;;;;1
505003;453;363;95;10;20;167;2005;Visby;Bredebro;5. Tønder;;;;;;;;1
507001;2929;2539;763;132;203;855;2005;Broager;Broager;3. Sønderborg;;;;;;;;1
507002;1173;971;302;51;72;298;2005;Egernsund;Broager;3. Sønderborg;;;;;;;;1
507003;445;404;100;19;37;153;2005;Skelde;Broager;3. Sønderborg;;;;;;;;1
509001;350;313;55;17;22;135;2005;Aller Skole;Christiansfeld (del af);1. Haderslev;;;;;;;;1
509003;3106;2584;554;156;218;995;2005;Christiansfeld;Christiansfeld (del af);1. Haderslev;;;;;;;;1
509004;746;644;140;34;46;267;2005;Fjelstrup Forsamlingshus;Christiansfeld (del af);1. Haderslev;;;;;;;;1
509006;664;560;114;40;42;206;2005;Hejls Skole;Christiansfeld (del af);1. Haderslev;;;;;;;;1
509008;729;625;117;28;51;248;2005;Stepping Forsamlingshus;Christiansfeld (del af);1. Haderslev;;;;;;;;1
509009;608;511;109;29;34;200;2005;Taps Skole;Christiansfeld (del af);1. Haderslev;;;;;;;;1
509010;765;648;135;49;49;237;2005;Vejstrup;Christiansfeld (del af);1. Haderslev;;;;;;;;1
511001;2170;1823;414;90;195;635;2005;Gram;Gram;7. Rødding;;;;;;;;1
511002;691;577;105;20;32;231;2005;Arnum;Gram;7. Rødding;;;;;;;;1
511003;174;149;30;3;18;58;2005;Kastrup;Gram;7. Rødding;;;;;;;;1
511004;239;199;32;6;15;78;2005;Tiset;Gram;7. Rødding;;;;;;;;1
511005;79;63;9;2;8;29;2005;Endrupskov;Gram;7. Rødding;;;;;;;;1
511006;288;248;38;6;18;126;2005;Fole;Gram;7. Rødding;;;;;;;;1
513001;3480;2914;777;177;313;904;2005;Gråsten;Gråsten;3. Sønderborg;;;;;;;;1
513002;1178;989;261;48;65;371;2005;Rinkenæs;Gråsten;3. Sønderborg;;;;;;;;1
513003;704;588;133;37;37;226;2005;Kværs;Gråsten;3. Sønderborg;;;;;;;;1
515001;2696;2206;547;180;192;735;2005;Hertug Hans Skole;Haderslev;1. Haderslev;;;;;;;;1
515002;2408;2001;643;98;111;535;2005;Humletoften;Haderslev;1. Haderslev;;;;;;;;1
515003;3035;2355;555;199;216;750;2005;Harmonien/Rådhuset;Haderslev;1. Haderslev;;;;;;;;1
515005;3015;2618;568;205;257;931;2005;Sct. Severin Skole;Haderslev;1. Haderslev;;;;;;;;1
515006;2551;2035;598;150;183;587;2005;Hiort Lorenzen-centret;Haderslev;1. Haderslev;;;;;;;;1
515007;1960;1653;423;114;144;556;2005;Favrdalskolen;Haderslev;1. Haderslev;;;;;;;;1
515008;926;775;169;44;51;271;2005;Hoptrup;Haderslev;1. Haderslev;;;;;;;;1
515010;638;586;138;24;62;224;2005;Marstruphallen;Haderslev;1. Haderslev;;;;;;;;1
515011;547;480;110;24;29;208;2005;Halk Skole;Haderslev;1. Haderslev;;;;;;;;1
515012;380;334;62;12;23;141;2005;Moltrup Skole;Haderslev;1. Haderslev;;;;;;;;1
515014;1979;1755;443;95;148;641;2005;Staruphallen;Haderslev;1. Haderslev;;;;;;;;1
515015;524;461;123;20;18;161;2005;Vilstrup Forsamlingshus;Haderslev;1. Haderslev;;;;;;;;1
515016;378;340;60;19;41;128;2005;Næshallen;Haderslev;1. Haderslev;;;;;;;;1
515017;340;303;55;18;29;106;2005;Vonsbæk Skole;Haderslev;1. Haderslev;;;;;;;;1
515018;1081;940;209;66;81;318;2005;Klubhuset Åstrup Alle;Haderslev;1. Haderslev;;;;;;;;1
515019;1113;969;201;51;84;376;2005;Øsby Skole;Haderslev;1. Haderslev;;;;;;;;1
515020;152;126;20;3;8;54;2005;Årø Forsamlingshus;Haderslev;1. Haderslev;;;;;;;;1
517001;1176;997;302;68;57;337;2005;Højer;Højer;5. Tønder;;;;;;;;1
517002;78;59;8;5;2;23;2005;Rudbøl;Højer;5. Tønder;;;;;;;;1
517003;282;225;50;5;11;104;2005;Daler;Højer;5. Tønder;;;;;;;;1
517004;451;372;71;14;33;166;2005;Sdr. Sejerslev;Højer;5. Tønder;;;;;;;;1
517005;71;63;10;1;2;41;2005;Hjerpsted;Højer;5. Tønder;;;;;;;;1
519001;261;223;27;7;17;114;2005;Bjerndrup-Perbøl;Lundtoft;2. Aabenraa;;;;;;;;1
519002;992;842;153;33;73;373;2005;Kliplev;Lundtoft;2. Aabenraa;;;;;;;;1
519003;451;400;94;27;27;151;2005;Søgård-Lundtoft;Lundtoft;2. Aabenraa;;;;;;;;1
519004;972;804;180;39;65;318;2005;Felsted 1;Lundtoft;2. Aabenraa;;;;;;;;1
519005;713;589;102;26;41;254;2005;Felsted 2;Lundtoft;2. Aabenraa;;;;;;;;1
519006;492;406;83;17;23;177;2005;Bovrup;Lundtoft;2. Aabenraa;;;;;;;;1
519007;484;432;90;19;37;174;2005;Varnæs;Lundtoft;2. Aabenraa;;;;;;;;1
521001;2520;2099;385;103;126;939;2005;Løgumkloster;Løgumkloster;6. Løgumkloster;;;;;;;;1
521002;170;148;18;15;7;88;2005;Ellum;Løgumkloster;6. Løgumkloster;;;;;;;;1
521003;996;789;138;34;32;383;2005;Nr. Løgum;Løgumkloster;6. Løgumkloster;;;;;;;;1
521004;621;509;68;23;28;204;2005;Bedsted;Løgumkloster;6. Løgumkloster;;;;;;;;1
521005;694;587;82;15;26;288;2005;Øster Højst;Løgumkloster;6. Løgumkloster;;;;;;;;1
523001;2197;1808;618;94;127;517;2005;Nordborg;Nordborg;4. Augustenborg;;;;;;;;1
523002;2419;2116;672;87;118;792;2005;Egen;Nordborg;4. Augustenborg;;;;;;;;1
523003;1849;1509;526;73;72;454;2005;Havnbjerg;Nordborg;4. Augustenborg;;;;;;;;1
523004;1177;943;323;31;61;281;2005;Langesø;Nordborg;4. Augustenborg;;;;;;;;1
523005;425;356;69;18;17;146;2005;Holm;Nordborg;4. Augustenborg;;;;;;;;1
523006;651;555;116;17;25;234;2005;Oksbøl;Nordborg;4. Augustenborg;;;;;;;;1
523007;699;625;209;23;31;216;2005;Pøl;Nordborg;4. Augustenborg;;;;;;;;1
523008;625;548;178;27;19;203;2005;Svenstrup;Nordborg;4. Augustenborg;;;;;;;;1
523009;401;340;94;13;16;130;2005;Stevning;Nordborg;4. Augustenborg;;;;;;;;1
525001;1422;1204;225;35;91;542;2005;Agerskov;Nørre-Rangsstrup (del af);6. Løgumkloster;;;;;;;;1
525002;548;461;67;25;31;209;2005;Arrild;Nørre-Rangsstrup (del af);6. Løgumkloster;;;;;;;;1
525003;942;809;172;33;47;318;2005;Bevtoft;Nørre-Rangsstrup (del af);6. Løgumkloster;;;;;;;;1
525004;447;374;77;16;12;180;2005;Branderup;Nørre-Rangsstrup (del af);6. Løgumkloster;;;;;;;;1
525005;395;344;47;11;21;168;2005;Rangstrup;Nørre-Rangsstrup (del af);6. Løgumkloster;;;;;;;;1
525006;275;240;37;4;20;118;2005;Tirslund;Nørre-Rangsstrup (del af);6. Løgumkloster;;;;;;;;1
525007;2846;2392;588;123;186;923;2005;Toftlund;Nørre-Rangsstrup (del af);6. Løgumkloster;;;;;;;;1
527001;2190;1845;360;104;153;815;2005;Rødding;Rødding;7. Rødding;;;;;;;;1
527002;172;138;25;4;2;86;2005;Hjerting;Rødding;7. Rødding;;;;;;;;1
527003;793;685;97;45;44;313;2005;Sdr. Hygum;Rødding;7. Rødding;;;;;;;;1
527004;1758;1526;302;67;96;682;2005;Jels;Rødding;7. Rødding;;;;;;;;1
527005;572;497;57;31;29;279;2005;Lintrup;Rødding;7. Rødding;;;;;;;;1
527006;1294;1085;220;62;81;486;2005;Skodborg;Rødding;7. Rødding;;;;;;;;1
527007;387;344;34;28;25;168;2005;Skrave;Rødding;7. Rødding;;;;;;;;1
527008;602;512;103;29;42;225;2005;Øster Lindet;Rødding;7. Rødding;;;;;;;;1
527009;285;256;44;9;25;99;2005;Brændstrup;Rødding;7. Rødding;;;;;;;;1
529001;4500;3808;1060;173;296;1375;2005;Rødekro;Rødekro;2. Aabenraa;;;;;;;;1
529002;1495;1284;321;46;84;491;2005;Hjordkær;Rødekro;2. Aabenraa;;;;;;;;1
529003;692;602;127;18;42;275;2005;Hellevad;Rødekro;2. Aabenraa;;;;;;;;1
529004;308;279;34;8;15;159;2005;Nr. Hostrup;Rødekro;2. Aabenraa;;;;;;;;1
529005;677;577;127;21;31;240;2005;Hovslund;Rødekro;2. Aabenraa;;;;;;;;1
529006;773;674;164;21;40;251;2005;Genner;Rødekro;2. Aabenraa;;;;;;;;1
531011;570;479;76;31;37;205;2005;Brøns;Skærbæk;5. Tønder;;;;;;;;1
531021;557;441;100;16;31;177;2005;Døstrup;Skærbæk;5. Tønder;;;;;;;;1
531031;183;156;33;3;11;66;2005;Mjolden;Skærbæk;5. Tønder;;;;;;;;1
531041;300;256;52;7;7;114;2005;Rejsby;Skærbæk;5. Tønder;;;;;;;;1
531051;520;445;68;21;35;202;2005;Rømø;Skærbæk;5. Tønder;;;;;;;;1
531061;2719;2213;497;111;177;939;2005;Skærbæk;Skærbæk;5. Tønder;;;;;;;;1
531071;551;457;53;20;36;245;2005;Vodder;Skærbæk;5. Tønder;;;;;;;;1
533001;889;759;170;43;46;276;2005;Ullerup;Sundeved;4. Augustenborg;;;;;;;;1
533002;543;469;108;27;38;167;2005;Blans;Sundeved;4. Augustenborg;;;;;;;;1
533003;1433;1227;311;57;97;480;2005;Sottrup;Sundeved;4. Augustenborg;;;;;;;;1
533004;927;808;202;38;58;292;2005;Nybøl;Sundeved;4. Augustenborg;;;;;;;;1
535001;2394;2114;477;116;219;861;2005;Hørup;Sydals;4. Augustenborg;;;;;;;;1
535002;1171;990;218;49;68;371;2005;Lysabild;Sydals;4. Augustenborg;;;;;;;;1
535003;810;686;133;49;60;295;2005;Tandslet;Sydals;4. Augustenborg;;;;;;;;1
535004;417;355;83;22;23;129;2005;Kegnæs;Sydals;4. Augustenborg;;;;;;;;1
537001;5553;4457;1005;356;473;1447;2005;Biblioteket/Teaterhotellet;Sønderborg;3. Sønderborg;;;;;;;;1
537002;3231;2647;766;176;242;753;2005;Sønderskovskolen;Sønderborg;3. Sønderborg;;;;;;;;1
537003;2831;2361;830;138;124;570;2005;Kløvermarkskolen;Sønderborg;3. Sønderborg;;;;;;;;1
537004;2533;2268;509;155;274;750;2005;Dybbølskolen;Sønderborg;3. Sønderborg;;;;;;;;1
537005;3815;3349;939;210;240;1116;2005;Ulkebøl Forsamlingshus;Sønderborg;3. Sønderborg;;;;;;;;1
537006;1773;1549;368;69;125;649;2005;Dybbøl Forsamlingshus;Sønderborg;3. Sønderborg;;;;;;;;1
537007;2660;2105;676;122;172;553;2005;Humlehøjhallen;Sønderborg;3. Sønderborg;;;;;;;;1
539001;2267;1824;462;87;110;765;2005;Tinglev;Tinglev;6. Løgumkloster;;;;;;;;1
539002;333;277;47;10;14;130;2005;Bajstrup;Tinglev;6. Løgumkloster;;;;;;;;1
539003;1183;954;229;40;58;389;2005;Bolderslev;Tinglev;6. Løgumkloster;;;;;;;;1
539004;190;164;17;10;7;90;2005;Vollerup;Tinglev;6. Løgumkloster;;;;;;;;1
539006;485;393;61;11;22;173;2005;Rens;Tinglev;6. Løgumkloster;;;;;;;;1
539008;1626;1304;221;40;87;574;2005;Bylderup;Tinglev;6. Løgumkloster;;;;;;;;1
539009;669;559;79;24;21;294;2005;Ravsted;Tinglev;6. Løgumkloster;;;;;;;;1
539010;375;321;36;16;23;173;2005;Uge;Tinglev;6. Løgumkloster;;;;;;;;1
541001;2728;2209;728;141;170;719;2005;Tønder 1;Tønder;5. Tønder;;;;;;;;1
541002;3345;2679;702;224;234;865;2005;Tønder 2;Tønder;5. Tønder;;;;;;;;1
541005;706;593;103;28;33;263;2005;Abild;Tønder;5. Tønder;;;;;;;;1
541006;181;153;18;6;8;82;2005;Sølsted;Tønder;5. Tønder;;;;;;;;1
541007;741;629;144;33;43;267;2005;Hostrup;Tønder;5. Tønder;;;;;;;;1
541008;934;830;199;55;71;321;2005;Møgeltønder;Tønder;5. Tønder;;;;;;;;1
541009;142;125;26;5;6;65;2005;Tønder landsogn;Tønder;5. Tønder;;;;;;;;1
541010;212;174;26;5;10;99;2005;Udbjerg;Tønder;5. Tønder;;;;;;;;1
541011;77;65;6;4;2;35;2005;Lydersholm;Tønder;5. Tønder;;;;;;;;1
543001;2746;2357;688;81;163;876;2005;Vojens Øst;Vojens;7. Rødding;;;;;;;;1
543002;2603;2072;613;86;110;753;2005;Vojens Vest;Vojens;7. Rødding;;;;;;;;1
543003;859;763;181;16;42;329;2005;Skrydstrup;Vojens;7. Rødding;;;;;;;;1
543004;1117;971;215;47;62;407;2005;Hammelev;Vojens;7. Rødding;;;;;;;;1
543005;467;400;110;23;22;162;2005;Jegerup;Vojens;7. Rødding;;;;;;;;1
543006;379;334;72;10;16;162;2005;Simmersted;Vojens;7. Rødding;;;;;;;;1
543007;919;786;135;32;43;372;2005;Nustrup;Vojens;7. Rødding;;;;;;;;1
543008;458;371;68;9;25;178;2005;Oksenvad;Vojens;7. Rødding;;;;;;;;1
543009;1136;940;178;26;34;464;2005;Sommersted;Vojens;7. Rødding;;;;;;;;1
543010;679;575;131;36;47;229;2005;Vedsted;Vojens;7. Rødding;;;;;;;;1
543011;1085;900;252;30;46;358;2005;Over Jerstal;Vojens;7. Rødding;;;;;;;;1
545001;7242;5925;1529;448;549;1884;2005;Sønderjyllandshallen;Aabenraa;2. Aabenraa;;;;;;;;1
545002;3176;2624;800;155;181;797;2005;Rugkobbelskolen;Aabenraa;2. Aabenraa;;;;;;;;1
545003;2349;2068;492;150;155;824;2005;Løjt Forsamlingshus;Aabenraa;2. Aabenraa;;;;;;;;1
545005;1681;1466;347;72;115;578;2005;Ensted;Aabenraa;2. Aabenraa;;;;;;;;1
545006;2044;1609;520;112;108;455;2005;Agoraen;Aabenraa;2. Aabenraa;;;;;;;;1
551001;4656;4030;577;237;402;1934;2005;Billund;Billund;4. Grindsted;;;;;;;;1
551003;1611;1360;278;54;63;599;2005;Vorbasse;Billund;4. Grindsted;;;;;;;;1
553001;290;265;35;16;35;96;2005;Henne Syd;Blåbjerg;1. Varde;;;;;;;;1
553002;313;283;37;16;26;136;2005;Henne Nord;Blåbjerg;1. Varde;;;;;;;;1
553003;379;322;65;16;22;137;2005;Lønne;Blåbjerg;1. Varde;;;;;;;;1
553004;383;337;38;26;26;191;2005;Kvong;Blåbjerg;1. Varde;;;;;;;;1
553006;681;572;75;22;30;292;2005;Lunde;Blåbjerg;1. Varde;;;;;;;;1
553007;1182;1005;173;60;58;474;2005;Nr. Nebel;Blåbjerg;1. Varde;;;;;;;;1
553008;224;191;37;12;11;75;2005;Lydum;Blåbjerg;1. Varde;;;;;;;;1
553009;1207;1035;148;53;49;549;2005;Outrup;Blåbjerg;1. Varde;;;;;;;;1
555001;2236;1946;404;111;183;837;2005;Oksbøl;Blåvandshuk;1. Varde;;;;;;;;1
555002;422;340;86;16;28;115;2005;Vrøgum;Blåvandshuk;1. Varde;;;;;;;;1
555003;80;71;8;8;6;36;2005;Vejers;Blåvandshuk;1. Varde;;;;;;;;1
555004;298;263;40;16;36;112;2005;Blåvand;Blåvandshuk;1. Varde;;;;;;;;1
555005;155;139;28;10;8;49;2005;Ho;Blåvandshuk;1. Varde;;;;;;;;1
557010;5183;4318;1067;296;324;1663;2005;Bramming;Bramming;3. Ribe;;;;;;;;1
557020;867;755;169;59;57;299;2005;Darum;Bramming;3. Ribe;;;;;;;;1
557030;428;370;56;18;22;178;2005;V. Nykirke;Bramming;3. Ribe;;;;;;;;1
557040;1827;1533;286;105;80;663;2005;Gørding;Bramming;3. Ribe;;;;;;;;1
557050;536;491;97;36;36;188;2005;Hunderup;Bramming;3. Ribe;;;;;;;;1
557060;853;743;128;31;57;324;2005;Vejrup;Bramming;3. Ribe;;;;;;;;1
559001;4125;3376;846;188;262;1436;2005;Brørup;Brørup;4. Grindsted;;;;;;;;1
559002;655;542;104;17;23;248;2005;Lindknud;Brørup;4. Grindsted;;;;;;;;1
561001;5833;4560;1238;292;363;1442;2005;Områdecentret Strandby;Esbjerg;2. Esbjerg;;;;;;;;1
561002;4251;3295;968;258;249;908;2005;Esbjerg Rådhus;Esbjerg;2. Esbjerg;;;79.41616356;.265230516;;;;3
561003;2268;1707;712;73;63;296;2005;Skovbo;Esbjerg;2. Esbjerg;;;74.74730267;.081771721;;;;3
561004;3375;2746;1016;152;149;625;2005;Rørkjær Skole;Esbjerg;2. Esbjerg;;;87.36947791;.424810353;;;;3
561005;4904;3850;1569;185;143;835;2005;Bakkeskolen;Esbjerg;2. Esbjerg;;;93.28574845999999;.355820025;;;;3
561006;4899;3977;1409;261;276;994;2005;Boldesager Skole;Esbjerg;2. Esbjerg;;;93.14487103;.341931614;;;;3
561007;3840;3022;1158;157;113;655;2005;Østerbycentret;Esbjerg;2. Esbjerg;;;96.68180443;.417193371;;;;3
561008;1351;1157;284;42;74;468;2005;Skads Skole;Esbjerg;2. Esbjerg;;;;;;;;1
561010;197;182;28;16;10;90;2005;Forum Skole;Esbjerg;2. Esbjerg;;;;;;;;1
561011;3103;2632;677;151;227;924;2005;Gjesing Skole;Esbjerg;2. Esbjerg;;;112.9974227;.577835052;;;;3
561012;1441;1258;306;45;98;555;2005;Bryndum Skole;Esbjerg;2. Esbjerg;;;132.9296875;.8359375;;;;3
561013;379;335;77;12;17;150;2005;Vester Nebel Skole;Esbjerg;2. Esbjerg;;;;;;;;1
561014;182;153;27;3;7;75;2005;Ølufvad Kro;Esbjerg;2. Esbjerg;;;;;;;;1
561015;5500;4719;1400;204;304;1562;2005;Sædding Skole;Esbjerg;2. Esbjerg;;;119.5982575;.74185221;;;;3
561016;5213;4626;968;254;451;2003;2005;Hjerting Skole;Esbjerg;2. Esbjerg;;;125.4805564;.655390452;;;;3
561017;952;847;244;26;50;344;2005;Guldager Skole;Esbjerg;2. Esbjerg;;;;.913253012;;;;3
561018;385;343;76;10;17;155;2005;Kokspang Skole;Esbjerg;2. Esbjerg;;;;;;;;1
