"year","valgstedid","voters","votes","a","b","c","v","vsnavn","komnavn","kredsnavn","kontanthjaelp","arbejd","boligstoer_kvm","ejer","formue","indkomst","indkomst_80pct"
2011,"101036",7769,6703,0.2384007161,0.1163658064,0.0417723407,0.1491869312,"7. Nordvest","København","7. Brønshøj",0.0403480306,0.6173474193,88.09218318,0.426964074,857173.25,464637.59375,742832
2015,"101036",8018,6735,0.2645879733,0.062657758,0.0244988864,0.0979955457,"7. Nordvest","København","7. Brønshøj",0.0403480306,0.6173474193,88.09218318,0.426964074,857173.25,464637.59375,742832
2005,"101039",4540.53,3731.53,0.2417158645,0.1643240172,0.0885240103,0.1847338759,"7. Katrinedal","København","7. Brønshøj",0.0422975011,0.621309638,69.28196294,0.230657503,485930.0625,398367.15625,577033
2007,"101039",4204,3686,0.2523060228,0.0770482908,0.1047205643,0.1397178513,"7. Katrinedal","København","7. Brønshøj",0.0422975011,0.621309638,69.28169455,0.230655778,485930.0625,398367.15625,577033
2011,"101039",4270,3749,0.2144571886,0.1485729528,0.0581488397,0.1581755135,"7. Katrinedal","København","7. Brønshøj",0.0422975011,0.621309638,69.40506735,0.213850593,485930.0625,398367.15625,577033
2015,"101039",4373,3749,0.2437983462,0.0797546012,0.0346759136,0.1080288077,"7. Katrinedal","København","7. Brønshøj",0.0422975011,0.621309638,69.40506735,0.213850593,485930.0625,398367.15625,577033
2005,"101040",4583.52,3936.18,0.221956313,0.1563546383,0.0941420362,0.1798850662,"7. Kirkebjerg","København","7. Brønshøj",0.0300546456,0.7028163075,93.30881507,0.586312542,1207938.5,561502.75,832896
2007,"101040",4768,4238,0.2425672487,0.0851816895,0.0991033506,0.1444077395,"7. Kirkebjerg","København","7. Brønshøj",0.0300546456,0.7028163075,93.31245593,0.586368411,1207938.5,561502.75,832896
2011,"101040",4874,4373,0.1923164875,0.1513834896,0.0512234164,0.1587011205,"7. Kirkebjerg","København","7. Brønshøj",0.0300546456,0.7028163075,96.09481583,0.592983651,1207938.5,561502.75,832896
2015,"101040",5122,4523,0.2283882379,0.0840150343,0.0347114747,0.1047977006,"7. Kirkebjerg","København","7. Brønshøj",0.0300546456,0.7028163075,96.09481583,0.592983651,1207938.5,561502.75,832896
2005,"101041",9723.32,8086.71,0.2345280095,0.1502230202,0.0987150522,0.1793646613,"7. Vanløse","København","7. Brønshøj",0.0435496494,0.6272087693,72.07223308,0.304855836,607096,406610.09375,593342
2007,"101041",9688,8328,0.260326609,0.0763688761,0.0946205572,0.1484149856,"7. Vanløse","København","7. Brønshøj",0.0435496494,0.6272087693,72.06958476,0.30478616,607096,406610.09375,593342
2011,"101041",9858,8596,0.2177757096,0.1371568171,0.0500232666,0.1608887855,"7. Vanløse","København","7. Brønshøj",0.0435496494,0.6272087693,72.21468144,0.28992527,607096,406610.09375,593342
2015,"101041",10077,8622,0.2476223614,0.0771282765,0.0249362097,0.1104152169,"7. Vanløse","København","7. Brønshøj",0.0435496494,0.6272087693,72.21468144,0.28992527,607096,406610.09375,593342
2005,"101042",7794.14,6440.76,0.2497313982,0.1585232178,0.0882489023,0.1632105528,"8. Valby","København","8. Valby",0.0401168019,0.6637915373,78.05616611,0.311376267,752724.5625,444237.78125,6854455
2007,"101042",7647,6539,0.2547790182,0.0796757914,0.0971096498,0.138400367,"8. Valby","København","8. Valby",0.0401168019,0.6637915373,77.63878104,0.310947663,752724.5625,444237.78125,6854455
2011,"101042",7763,6782,0.2191094073,0.1503981127,0.0489531112,0.1574756709,"8. Valby","København","8. Valby",0.0401168019,0.6637915373,82.04925651,0.330980684,752724.5625,444237.78125,6854455
2015,"101042",8081,6880,0.2489825581,0.0843023256,0.03125,0.1027616279,"8. Valby","København","8. Valby",0.0401168019,0.6637915373,82.04925651,0.330980684,752724.5625,444237.78125,6854455
2005,"101043",7663,6338,0.2284632376,0.1648785106,0.0962448722,0.1814452509,"8. Nord","København","8. Valby",0.0475601628,0.6647008657,72.1360255,0.20439249,287020.34375,402014.8125,1176242
2007,"101043",7817,6683,0.2516833757,0.086039204,0.096962442,0.1360167589,"8. Nord","København","8. Valby",0.0475601628,0.6647008657,72.1360255,0.20439249,287020.34375,402014.8125,1176242
2011,"101043",8243,7252,0.195394374,0.1609211252,0.0435741864,0.1591285163,"8. Nord","København","8. Valby",0.0475601628,0.6647008657,74.19390162,0.186397985,287020.34375,402014.8125,1176242
2015,"101043",8512,7350,0.2172789116,0.0927891156,0.0255782313,0.1057142857,"8. Nord","København","8. Valby",0.0475601628,0.6647008657,74.19390162,0.186397985,287020.34375,402014.8125,1176242
2005,"101044",4807,3744,0.3084935897,0.1124465812,0.0683760684,0.1599893162,"8. Syd","København","8. Valby",0.0485652909,0.5579254031,69.07459734,0.305736084,491993.6875,360855.6875,556745
2007,"101044",4507,3623,0.3116202043,0.0466464256,0.0736958322,0.132210875,"8. Syd","København","8. Valby",0.0485652909,0.5579254031,69.07459734,0.305736084,491993.6875,360855.6875,556745
2011,"101044",4473,3620,0.2828729282,0.1019337017,0.0403314917,0.1439226519,"8. Syd","København","8. Valby",0.0485652909,0.5579254031,69.34782609,0.280498406,491993.6875,360855.6875,556745
2015,"101044",4535,3507,0.3033932136,0.0476190476,0.0236669518,0.0881094953,"8. Syd","København","8. Valby",0.0485652909,0.5579254031,69.34782609,0.280498406,491993.6875,360855.6875,556745
2005,"101046",4942,3713,0.3285752761,0.1163479666,0.0681389712,0.1341233504,"8. Vest","København","8. Valby",0.0550200194,0.5714073777,64.87429035,0.168153555,317348.78125,353662.625,539607
2007,"101046",4876,3838,0.3006774362,0.0521104742,0.0627931214,0.1177696717,"8. Vest","København","8. Valby",0.0550200194,0.5714073777,64.87429035,0.168153555,317348.78125,353662.625,539607
2011,"101046",4648,3772,0.2635206787,0.0967656416,0.0363202545,0.1360021209,"8. Vest","København","8. Valby",0.0550200194,0.5714073777,67.10220994,0.177900552,317348.78125,353662.625,539607
2015,"101046",4822,3733,0.2657380123,0.0613447629,0.0216983659,0.0814358425,"8. Vest","København","8. Valby",0.0550200194,0.5714073777,67.10220994,0.177900552,317348.78125,353662.625,539607
2005,"101047",3903,3078,0.2683560754,0.1452241715,0.0685510071,0.1380766732,"8. Sydøst","København","8. Valby",0.0534366295,0.5963448286,78.35137967,0.185819071,481366.21875,386422.9375,592005
2007,"101047",3296,2717,0.2734633787,0.0699300699,0.0559440559,0.1085756349,"8. Sydøst","København","8. Valby",0.0534366295,0.5963448286,78.35137967,0.185819071,481366.21875,386422.9375,592005
2011,"101047",3333,2786,0.2282842785,0.1320890165,0.0330222541,0.131730079,"8. Sydøst","København","8. Valby",0.0534366295,0.5963448286,81.08042242,0.214922952,481366.21875,386422.9375,592005
2015,"101047",3782,3042,0.2504930966,0.0788954635,0.0190664037,0.0867850099,"8. Sydøst","København","8. Valby",0.0534366295,0.5963448286,81.08042242,0.214922952,481366.21875,386422.9375,592005
2005,"101048",4915,3917,0.2790400817,0.1452642328,0.0768445239,0.1480725045,"8. Midt","København","8. Valby",0.0484028459,0.612916708,65.93553674,0.143676591,309018.9375,388410.125,590001
2007,"101048",5006,4162,0.2554060548,0.0696780394,0.0884190293,0.1268620855,"8. Midt","København","8. Valby",0.0484028459,0.612916708,65.93553674,0.143676591,309018.9375,388410.125,590001
2011,"101048",5624,4873,0.2232710856,0.1483685615,0.0523291607,0.1467268623,"8. Midt","København","8. Valby",0.0484028459,0.612916708,71.51225115,0.173214286,309018.9375,388410.125,590001
2015,"101048",6194,5269,0.2474852913,0.0850256216,0.0273296641,0.0996394003,"8. Midt","København","8. Valby",0.0484028459,0.612916708,71.51225115,0.173214286,309018.9375,388410.125,590001
2005,"101049",6607.6,5518.91,0.2109420157,0.2467190079,0.0597382454,0.1091338688,"9. Vesterbro","København","9. Vesterbro",0.0638170093,0.6652473211,73.33324745,0.108855035,-66663.4375,381802.5625,567552
2007,"101049",6496,5713,0.227551199,0.1053737091,0.0558375635,0.0801680378,"9. Vesterbro","København","9. Vesterbro",0.0638170093,0.6652473211,73.33591265,0.108923312,-66663.4375,381802.5625,567552
2011,"101049",6907,6205,0.1584206285,0.2146655923,0.028203062,0.0799355359,"9. Vesterbro","København","9. Vesterbro",0.0638170093,0.6652473211,76.00593533,0.063011457,-66663.4375,381802.5625,567552
2015,"101049",7040,6264,0.183908046,0.118614304,0.0156449553,0.0537994891,"9. Vesterbro","København","9. Vesterbro",0.0638170093,0.6652473211,76.00593533,0.063011457,-66663.4375,381802.5625,567552
2005,"101050",7216.27,5979.5,0.2055155113,0.2667196254,0.0621556986,0.1088803412,"9. Nord","København","9. Vesterbro",0.0618647188,0.6807429194,73.82549978,0.095309379,38236.921875,385874.6875,571698
2007,"101050",7597,6545,0.2076394194,0.1242169595,0.0637127578,0.0877005348,"9. Nord","København","9. Vesterbro",0.0618647188,0.6807429194,73.77622337,0.095255463,38236.921875,385874.6875,571698
2011,"101050",7960,7012,0.14132915,0.2268967484,0.0355105533,0.1005419281,"9. Nord","København","9. Vesterbro",0.0618647188,0.6807429194,77.20280341,0.121518538,38236.921875,385874.6875,571698
2015,"101050",8190,7096,0.174746336,0.1309188275,0.020011274,0.0659526494,"9. Nord","København","9. Vesterbro",0.0618647188,0.6807429194,77.20280341,0.121518538,38236.921875,385874.6875,571698
2005,"101051",7409.61,5582.78,0.3056667109,0.1267325598,0.0605182364,0.12704065,"9. Syd","København","9. Vesterbro",0.0694505721,0.5455507636,61.45317788,0.167468593,75815.5703125,314243.75,455385
2007,"101051",8159,6455,0.294655306,0.0506584043,0.0562354764,0.0980635167,"9. Syd","København","9. Vesterbro",0.0694505721,0.5455507636,61.45323772,0.167468239,75815.5703125,314243.75,455385
2011,"101051",8289,6691,0.2545209984,0.0952025108,0.0277985353,0.1022268719,"9. Syd","København","9. Vesterbro",0.0694505721,0.5455507636,62.43721973,0.158527535,75815.5703125,314243.75,455385
2015,"101051",8483,6638,0.2342573064,0.0480566436,0.014010244,0.0599578186,"9. Syd","København","9. Vesterbro",0.0694505721,0.5455507636,62.43721973,0.158527535,75815.5703125,314243.75,455385
2005,"101052",6720.14,5547.59,0.1921464997,0.277693557,0.0716797745,0.1219718833,"9. Øst","København","9. Vesterbro",0.0565146394,0.7018546462,86.2371726,0.074713117,67281.8671875,419270.65625,627557
2007,"101052",5776,5042,0.1999206664,0.141610472,0.070210234,0.0944069814,"9. Øst","København","9. Vesterbro",0.0565146394,0.7018546462,86.24156509,0.074753581,67281.8671875,419270.65625,627557
2011,"101052",6045,5392,0.1383531157,0.2399851632,0.0391320475,0.0951409496,"9. Øst","København","9. Vesterbro",0.0565146394,0.7018546462,87.12353364,0.086165629,67281.8671875,419270.65625,627557
2015,"101052",6261,5488,0.1896865889,0.1284620991,0.0194970845,0.0701530612,"9. Øst","København","9. Vesterbro",0.0565146394,0.7018546462,87.12353364,0.086165629,67281.8671875,419270.65625,627557
2005,"101053",4398.65,3609.65,0.2337844389,0.2268945743,0.0596345906,0.0914714723,"9. Vest","København","9. Vesterbro",0.0619003214,0.6516524553,78.59404123,0.075860391,94984.046875,410281.34375,612652
2007,"101053",5063,4355,0.2326061998,0.1138920781,0.0583237658,0.0723306544,"9. Vest","København","9. Vesterbro",0.0619003214,0.6516524553,78.59404088,0.075859571,94984.046875,410281.34375,612652
2011,"101053",5201,4648,0.1706110155,0.1979345955,0.0327022375,0.0824010327,"9. Vest","København","9. Vesterbro",0.0619003214,0.6516524553,80.7408896,0.076861275,94984.046875,410281.34375,612652
2015,"101053",5423,4705,0.1934112646,0.1137088204,0.0150903294,0.0637619554,"9. Vest","København","9. Vesterbro",0.0619003214,0.6516524553,80.7408896,0.076861275,94984.046875,410281.34375,612652
2005,"101054",2969.35,2344.16,0.28494642,0.1615120128,0.066143096,0.1158965258,"9. Midt","København","9. Vesterbro",0.0495706685,0.6581196189,51.83444043,0.078415649,166865.03125,384012.28125,258458.65625
2007,"101054",1769.93,1455.16,0.2244976497,0.0818466698,0.1104964403,0.145571621,"9. Midt","København","9. Vesterbro",0.0495706685,0.6581196189,57.27982373,0.097105956,166865.03125,384012.28125,258458.65625
2011,"101054",2652.13,2244.64,0.1588005204,0.1790799415,0.059314634,0.1860922019,"9. Midt","København","9. Vesterbro",0.0495706685,0.6581196189,71.54391234,0.173775829,166865.03125,384012.28125,258458.65625
2015,"101054",2944,2389,0.2147341984,0.0740895772,0.0142318962,0.071159481,"9. Midt","København","9. Vesterbro",0.0495706685,0.6581196189,71.54391234,0.173775829,166865.03125,384012.28125,258458.65625
2005,"101055",1877.4,1459.4,0.2786693162,0.1643552145,0.0601891188,0.1136768535,"9. Sydhavn","København","9. Vesterbro",0.0495705493,0.6581215858,67.16146375,0.136958495,166864.859375,384011.90625,349161.34375
2007,"101055",2391.07,1965.84,0.2244943637,0.0818479632,0.1104922069,0.1455713588,"9. Sydhavn","København","9. Vesterbro",0.0495705493,0.6581215858,57.27952339,0.097104868,166864.859375,384011.90625,349161.34375
2011,"101055",3582.87,3032.36,0.158803704,0.1790783416,0.059313538,0.1860893825,"9. Sydhavn","København","9. Vesterbro",0.0495705493,0.6581215858,71.54329284,0.173778011,166864.859375,384011.90625,349161.34375
2015,"101055",3991,3515,0.1783783784,0.1211948791,0.0421052632,0.1615931721,"9. Sydhavn","København","9. Vesterbro",0.0495705493,0.6581215858,71.54329284,0.173778011,166864.859375,384011.90625,349161.34375
2005,"147001",7966,6845,0.1813002191,0.2100803506,0.1595325055,0.1820306793,"10. Kreds, Søerne","Frederiksberg","10. Falkoner",0.0320976488,0.6647378206,106.9272314,0.241425052,915828.4375,548221.25,809046
2007,"147001",7811,6975,0.1978494624,0.1162724014,0.1578494624,0.1468100358,"10. Kreds, Søerne","Frederiksberg","10. Falkoner",0.0320976488,0.6647378206,106.9272314,0.241425052,915828.4375,548221.25,809046
2011,"147001",8030,7320,0.1512295082,0.2133879781,0.0946721311,0.1674863388,"10. Kreds, Søerne","Frederiksberg","10. Falkoner",0.0320976488,0.6647378206,109.2977919,0.232725892,915828.4375,548221.25,809046
2015,"147001",8154,7295,0.2138450994,0.1315969842,0.0546949966,0.1119945168,"10. Kreds, Søerne","Frederiksberg","10. Falkoner",0.0320976488,0.6647378206,109.2977919,0.232725892,915828.4375,548221.25,809046
2005,"147002",8162,7089,0.1701227253,0.2038369305,0.1925518409,0.1956552405,"10. Kreds, Ny Hollænder","Frederiksberg","10. Falkoner",0.029165918,0.6490203142,104.4379774,0.318479447,1156484.625,542554.375,808041
2007,"147002",7933,7111,0.1984249754,0.1060329068,0.1884404444,0.1673463648,"10. Kreds, Ny Hollænder","Frederiksberg","10. Falkoner",0.029165918,0.6490203142,104.4379774,0.318479447,1156484.625,542554.375,808041
2011,"147002",8291,7601,0.1489277727,0.2083936324,0.1116958295,0.1866859624,"10. Kreds, Ny Hollænder","Frederiksberg","10. Falkoner",0.029165918,0.6490203142,104.9855151,0.312285146,1156484.625,542554.375,808041
2015,"147002",8552,7728,0.2129917184,0.115942029,0.0657349896,0.1349637681,"10. Kreds, Ny Hollænder","Frederiksberg","10. Falkoner",0.029165918,0.6490203142,104.9855151,0.312285146,1156484.625,542554.375,808041
2005,"147003",10767,9274,0.1879447919,0.2002372223,0.1629286176,0.1920422687,"10. Kreds, Bülowsvej","Frederiksberg","10. Falkoner",0.0333027579,0.6649262905,91.54283042,0.163971669,522965.53125,465840.90625,705717
2007,"147003",9473,8096,0.2138092885,0.0938735178,0.1645256917,0.151062253,"10. Kreds, Bülowsvej","Frederiksberg","10. Falkoner",0.0333027579,0.6649262905,91.54283042,0.163971669,522965.53125,465840.90625,705717
2011,"147003",10760,9765,0.1522785458,0.2118791603,0.0892985151,0.1697900666,"10. Kreds, Bülowsvej","Frederiksberg","10. Falkoner",0.0333027579,0.6649262905,89.7925636,0.159645233,522965.53125,465840.90625,705717
2015,"147003",10987,9811,0.2067067577,0.1316889206,0.0525940271,0.1186423402,"10. Kreds, Bülowsvej","Frederiksberg","10. Falkoner",0.0333027579,0.6649262905,89.7925636,0.159645233,522965.53125,465840.90625,705717
2005,"147004",9845,8430,0.1925266904,0.1860023725,0.1761565836,0.1970344009,"10. Kreds, Duevej","Frederiksberg","10. Falkoner",0.0346583575,0.6527323723,87.2654077,0.306982872,900973.5,472324.8125,686840
2007,"147004",7646,6806,0.2151043197,0.1115192477,0.1410520129,0.1429620923,"10. Kreds, Duevej","Frederiksberg","10. Falkoner",0.0346583575,0.6527323723,87.2654077,0.306982872,900973.5,472324.8125,686840
2011,"147004",9856,8874,0.1658778454,0.1777101645,0.1007437458,0.1787243633,"10. Kreds, Duevej","Frederiksberg","10. Falkoner",0.0346583575,0.6527323723,86.4575248,0.287458698,900973.5,472324.8125,686840
2015,"147004",10086,8841,0.2149078159,0.1122045018,0.0618708291,0.1249858613,"10. Kreds, Duevej","Frederiksberg","10. Falkoner",0.0346583575,0.6527323723,86.4575248,0.287458698,900973.5,472324.8125,686840
2005,"147005",9155,7655,0.2252122796,0.163291966,0.1549314174,0.1805355976,"11. Kreds, Lindevang","Frederiksberg","11. Slots",0.0436039865,0.607031405,76.41540917,0.165554266,528946.9375,404087.96875,595912
2007,"147005",10368,9203,0.2088449419,0.1100728023,0.1569053569,0.1502770836,"11. Kreds, Lindevang","Frederiksberg","11. Slots",0.0436039865,0.607031405,76.41540917,0.165554266,528946.9375,404087.96875,595912
2011,"147005",9965,8617,0.180689335,0.1553905071,0.0892421957,0.1695485668,"11. Kreds, Lindevang","Frederiksberg","11. Slots",0.0436039865,0.607031405,78.24668142,0.154578854,528946.9375,404087.96875,595912
2015,"147005",10136,8523,0.2221048926,0.0897571278,0.059603426,0.1222574211,"11. Kreds, Lindevang","Frederiksberg","11. Slots",0.0436039865,0.607031405,78.24668142,0.154578854,528946.9375,404087.96875,595912
2005,"147006",8715,7355,0.211828688,0.1423521414,0.2009517335,0.1940176751,"11. Kreds, Søndermark","Frederiksberg","11. Slots",0.0300788525,0.5587844253,85.66373125,0.212654925,850342.375,419597.125,605923
2007,"147006",9621,8501,0.2067992001,0.1028114339,0.1731560993,0.1553934831,"11. Kreds, Søndermark","Frederiksberg","11. Slots",0.0300788525,0.5587844253,85.66373125,0.212654925,850342.375,419597.125,605923
2011,"147006",8751,7708,0.1805915931,0.1430980799,0.1080695381,0.2013492475,"11. Kreds, Søndermark","Frederiksberg","11. Slots",0.0300788525,0.5587844253,82.64136565,0.199360341,850342.375,419597.125,605923
2015,"147006",8819,7635,0.2354944335,0.0758349705,0.0671905697,0.1469548134,"11. Kreds, Søndermark","Frederiksberg","11. Slots",0.0300788525,0.5587844253,82.64136565,0.199360341,850342.375,419597.125,605923
2005,"147007",9190,7515,0.2023952096,0.1882900865,0.1696606786,0.179241517,"11. Kreds, Rådhuset","Frederiksberg","11. Slots",0.0372950509,0.6343622804,84.25131423,0.196879769,677652.8125,451754.90625,673596
2007,"147007",9148,7851,0.227359572,0.0822825118,0.1509361865,0.1399821679,"11. Kreds, Rådhuset","Frederiksberg","11. Slots",0.0372950509,0.6343622804,84.25131423,0.196879769,677652.8125,451754.90625,673596
