area;v2;t2;t1;t;zipy
Parcel-/rækkehus;6600 Vejen;36;44;35;66007
Parcel-/rækkehus;6621 Gesten;5;4;4;66217
Parcel-/rækkehus;6622 Bække;6;4;4;66227
Parcel-/rækkehus;6623 Vorbasse;1;4;3;66237
Parcel-/rækkehus;6630 Rødding;27;38;35;66307
Parcel-/rækkehus;6640 Lunderskov;17;5;10;66407
Parcel-/rækkehus;6650 Brørup;21;18;11;66507
Parcel-/rækkehus;6660 Lintrup;4;1;4;66607
Parcel-/rækkehus;6670 Holsted;11;5;13;66707
Parcel-/rækkehus;6682 Hovborg;0;1;3;66827
Parcel-/rækkehus;6683 Føvling;3;4;3;66837
Parcel-/rækkehus;6690 Gørding;7;4;4;66907
Parcel-/rækkehus;6700 Esbjerg;25;12;24;67007
Parcel-/rækkehus;6705 Esbjerg Ø;18;9;27;67057
Parcel-/rækkehus;6710 Esbjerg V;21;29;40;67107
Parcel-/rækkehus;6715 Esbjerg N;19;9;19;67157
Parcel-/rækkehus;6720 Fanø;8;4;4;67207
Parcel-/rækkehus;6731 Tjæreborg;1;4;3;67317
Parcel-/rækkehus;6740 Bramming;25;15;23;67407
Parcel-/rækkehus;6752 Glejbjerg;2;1;1;67527
Parcel-/rækkehus;6753 Agerbæk;3;5;5;67537
Parcel-/rækkehus;6760 Ribe;31;27;32;67607
Parcel-/rækkehus;6771 Gredstedbro;9;4;3;67717
Parcel-/rækkehus;6780 Skærbæk;4;10;11;67807
Parcel-/rækkehus;6792 Rømø;5;1;3;67927
Parcel-/rækkehus;6800 Varde;17;21;38;68007
Parcel-/rækkehus;6818 Årre;12;5;9;68187
Parcel-/rækkehus;6823 Ansager;3;9;11;68237
Parcel-/rækkehus;6830 Nørre Nebel;14;10;16;68307
Parcel-/rækkehus;6840 Oksbøl;6;9;9;68407
Parcel-/rækkehus;6851 Janderup Vestj;3;2;3;68517
Parcel-/rækkehus;6852 Billum;1;2;1;68527
Parcel-/rækkehus;6853 Vejers Strand;;;;68537
Parcel-/rækkehus;6854 Henne;1;0;0;68547
Parcel-/rækkehus;6855 Outrup;5;5;8;68557
Parcel-/rækkehus;6857 Blåvand;3;1;1;68577
Parcel-/rækkehus;6862 Tistrup;7;3;4;68627
Parcel-/rækkehus;6870 Ølgod;20;12;9;68707
Parcel-/rækkehus;6880 Tarm;12;26;21;68807
Parcel-/rækkehus;6893 Hemmet;6;7;6;68937
Parcel-/rækkehus;6900 Skjern;30;27;30;69007
Parcel-/rækkehus;6920 Videbæk;15;22;25;69207
Parcel-/rækkehus;6933 Kibæk;13;11;11;69337
Parcel-/rækkehus;6940 Lem St;5;8;5;69407
Parcel-/rækkehus;6950 Ringkøbing;29;24;41;69507
Parcel-/rækkehus;6960 Hvide Sande;11;11;9;69607
Parcel-/rækkehus;6971 Spjald;5;4;10;69717
Parcel-/rækkehus;6973 Ørnhøj;2;1;1;69737
Parcel-/rækkehus;6980 Tim;5;4;7;69807
Parcel-/rækkehus;6990 Ulfborg;11;15;9;69907
Parcel-/rækkehus;7000 Fredericia;105;74;98;70007
Parcel-/rækkehus;7080 Børkop;21;22;26;70807
Parcel-/rækkehus;7100 Vejle;89;70;92;71007
Parcel-/rækkehus;7120 Vejle Øst;18;22;28;71207
Parcel-/rækkehus;7130 Juelsminde;24;10;10;71307
Parcel-/rækkehus;7140 Stouby;8;8;6;71407
Parcel-/rækkehus;7150 Barrit;4;4;3;71507
Parcel-/rækkehus;7160 Tørring;18;18;11;71607
Parcel-/rækkehus;7171 Uldum;5;5;3;71717
Parcel-/rækkehus;7173 Vonge;2;1;5;71737
Parcel-/rækkehus;7182 Bredsten;6;5;6;71827
Parcel-/rækkehus;7183 Randbøl;2;0;1;71837
Parcel-/rækkehus;7184 Vandel;1;4;3;71847
Parcel-/rækkehus;7190 Billund;13;13;12;71907
Parcel-/rækkehus;7200 Grindsted;27;25;40;72007
Parcel-/rækkehus;7250 Hejnsvig;5;2;7;72507
Parcel-/rækkehus;7260 Sønder Omme;7;3;5;72607
Parcel-/rækkehus;7270 Stakroge;0;0;1;72707
Parcel-/rækkehus;7280 Sønder Felding;1;0;8;72807
Parcel-/rækkehus;7300 Jelling;25;12;15;73007
Parcel-/rækkehus;7321 Gadbjerg;3;2;5;73217
Parcel-/rækkehus;7323 Give;26;25;21;73237
Parcel-/rækkehus;7330 Brande;20;30;22;73307
Parcel-/rækkehus;7361 Ejstrupholm;1;5;10;73617
Parcel-/rækkehus;7362 Hampen;4;1;5;73627
Parcel-/rækkehus;7400 Herning;95;80;115;74007
Parcel-/rækkehus;7430 Ikast;28;11;22;74307
Parcel-/rækkehus;7441 Bording;5;3;6;74417
Parcel-/rækkehus;7442 Engesvang;5;8;6;74427
Parcel-/rækkehus;7451 Sunds;12;7;13;74517
Parcel-/rækkehus;7470 Karup J;14;19;17;74707
Parcel-/rækkehus;7480 Vildbjerg;8;13;14;74807
Parcel-/rækkehus;7490 Aulum;7;11;9;74907
Parcel-/rækkehus;7500 Holstebro;93;76;106;75007
Parcel-/rækkehus;7540 Haderup;5;7;3;75407
Parcel-/rækkehus;7550 Sørvad;3;2;2;75507
Parcel-/rækkehus;7560 Hjerm;4;11;2;75607
Parcel-/rækkehus;7570 Vemb;2;10;9;75707
Parcel-/rækkehus;7600 Struer;31;31;36;76007
Parcel-/rækkehus;7620 Lemvig;40;24;27;76207
Parcel-/rækkehus;7650 Bøvlingbjerg;3;3;4;76507
Parcel-/rækkehus;7660 Bækmarksbro;2;6;4;76607
Parcel-/rækkehus;7673 Harboøre;10;5;7;76737
Parcel-/rækkehus;7680 Thyborøn;7;12;5;76807
Parcel-/rækkehus;7700 Thisted;30;33;48;77007
Parcel-/rækkehus;7730 Hanstholm;5;8;6;77307
Parcel-/rækkehus;7741 Frøstrup;4;1;2;77417
Parcel-/rækkehus;7742 Vesløs;1;5;6;77427
Parcel-/rækkehus;7752 Snedsted;11;14;16;77527
Parcel-/rækkehus;7755 Bedsted Thy;4;5;7;77557
Parcel-/rækkehus;7760 Hurup Thy;16;10;15;77607
Parcel-/rækkehus;7770 Vestervig;8;3;1;77707
Parcel-/rækkehus;7790 Thyholm;7;2;3;77907
Parcel-/rækkehus;7800 Skive;32;30;41;78007
Parcel-/rækkehus;7830 Vinderup;15;19;18;78307
Parcel-/rækkehus;7840 Højslev;11;8;3;78407
Parcel-/rækkehus;7850 Stoholm Jyll;6;7;7;78507
Parcel-/rækkehus;7860 Spøttrup;18;16;32;78607
Parcel-/rækkehus;7870 Roslev;21;25;32;78707
Parcel-/rækkehus;7884 Fur;4;0;2;78847
Parcel-/rækkehus;7900 Nykøbing M;36;19;31;79007
Parcel-/rækkehus;7950 Erslev;7;8;7;79507
Parcel-/rækkehus;7960 Karby;4;4;7;79607
Parcel-/rækkehus;7970 Redsted M;1;3;2;79707
Parcel-/rækkehus;7980 Vils;1;0;5;79807
Parcel-/rækkehus;7990 Øster Assels;5;1;5;79907
Parcel-/rækkehus;8000 Århus C;5;2;3;80007
Parcel-/rækkehus;8200 Århus N;8;3;24;82007
Parcel-/rækkehus;8210 Århus V;18;15;19;82107
Parcel-/rækkehus;8220 Brabrand;18;3;23;82207
Parcel-/rækkehus;8230 Åbyhøj;14;8;11;82307
Parcel-/rækkehus;8240 Risskov;37;22;24;82407
Parcel-/rækkehus;8250 Egå;16;9;8;82507
Parcel-/rækkehus;8260 Viby J;25;19;23;82607
Parcel-/rækkehus;8270 Højbjerg;32;18;30;82707
Parcel-/rækkehus;8300 Odder;40;23;41;83007
Parcel-/rækkehus;8305 Samsø;12;8;7;83057
Parcel-/rækkehus;8310 Tranbjerg J;12;7;26;83107
Parcel-/rækkehus;8320 Mårslet;15;4;9;83207
Parcel-/rækkehus;8330 Beder;8;4;6;83307
Parcel-/rækkehus;8340 Malling;3;3;4;83407
Parcel-/rækkehus;8350 Hundslund;2;3;3;83507
Parcel-/rækkehus;8355 Solbjerg;9;6;11;83557
Parcel-/rækkehus;8361 Hasselager;15;8;9;83617
Parcel-/rækkehus;8362 Hørning;16;15;13;83627
Parcel-/rækkehus;8370 Hadsten;38;13;25;83707
Parcel-/rækkehus;8380 Trige;21;4;2;83807
Parcel-/rækkehus;8381 Tilst;23;6;14;83817
Parcel-/rækkehus;8382 Hinnerup;33;23;16;83827
Parcel-/rækkehus;8400 Ebeltoft;35;26;21;84007
Parcel-/rækkehus;8410 Rønde;20;14;17;84107
Parcel-/rækkehus;8420 Knebel;5;6;2;84207
Parcel-/rækkehus;8444 Balle;2;1;4;84447
Parcel-/rækkehus;8450 Hammel;18;22;27;84507
Parcel-/rækkehus;8462 Harlev J;5;4;11;84627
Parcel-/rækkehus;8464 Galten;18;9;27;84647
Parcel-/rækkehus;8471 Sabro;15;5;8;84717
Parcel-/rækkehus;8472 Sporup;3;2;4;84727
Parcel-/rækkehus;8500 Grenaa;30;23;41;85007
Parcel-/rækkehus;8520 Lystrup;9;2;13;85207
Parcel-/rækkehus;8530 Hjortshøj;9;5;8;85307
Parcel-/rækkehus;8541 Skødstrup;11;8;10;85417
Parcel-/rækkehus;8543 Hornslet;15;5;19;85437
Parcel-/rækkehus;8544 Mørke;7;3;7;85447
Parcel-/rækkehus;8550 Ryomgård;5;10;14;85507
Parcel-/rækkehus;8560 Kolind;13;10;7;85607
Parcel-/rækkehus;8570 Trustrup;7;7;3;85707
Parcel-/rækkehus;8581 Nimtofte;8;2;5;85817
Parcel-/rækkehus;8585 Glesborg;11;7;9;85857
Parcel-/rækkehus;8586 Ørum Djurs;5;4;8;85867
Parcel-/rækkehus;8592 Anholt;;;;85927
Parcel-/rækkehus;8600 Silkeborg;84;73;82;86007
Parcel-/rækkehus;8620 Kjellerup;22;14;20;86207
Parcel-/rækkehus;8632 Lemming;0;3;4;86327
Parcel-/rækkehus;8641 Sorring;2;2;0;86417
Parcel-/rækkehus;8643 Ans By;7;2;4;86437
Parcel-/rækkehus;8653 Them;9;5;5;86537
Parcel-/rækkehus;8654 Bryrup;6;4;6;86547
Parcel-/rækkehus;8660 Skanderborg;47;23;38;86607
Parcel-/rækkehus;8670 Låsby;6;3;4;86707
Parcel-/rækkehus;8680 Ry;14;13;13;86807
Parcel-/rækkehus;8700 Horsens;134;83;123;87007
Parcel-/rækkehus;8721 Daugård;2;4;6;87217
Parcel-/rækkehus;8722 Hedensted;22;11;22;87227
Parcel-/rækkehus;8723 Løsning;16;15;17;87237
Parcel-/rækkehus;8732 Hovedgård;10;5;11;87327
Parcel-/rækkehus;8740 Brædstrup;24;20;23;87407
Parcel-/rækkehus;8751 Gedved;11;4;8;87517
Parcel-/rækkehus;8752 Østbirk;15;11;4;87527
Parcel-/rækkehus;8762 Flemming;4;3;2;87627
Parcel-/rækkehus;8763 Rask Mølle;9;5;4;87637
Parcel-/rækkehus;8765 Klovborg;2;0;3;87657
Parcel-/rækkehus;8766 Nørre Snede;6;6;5;87667
Parcel-/rækkehus;8781 Stenderup;1;4;3;87817
Parcel-/rækkehus;8783 Hornsyld;3;8;8;87837
Parcel-/rækkehus;8800 Viborg;74;61;73;88007
Parcel-/rækkehus;8830 Tjele;23;15;23;88307
Parcel-/rækkehus;8831 Løgstrup;9;3;9;88317
Parcel-/rækkehus;8832 Skals;6;7;2;88327
Parcel-/rækkehus;8840 Rødkærsbro;12;7;8;88407
Parcel-/rækkehus;8850 Bjerringbro;28;26;36;88507
Parcel-/rækkehus;8860 Ulstrup;21;16;19;88607
Parcel-/rækkehus;8870 Langå;26;9;14;88707
Parcel-/rækkehus;8881 Thorsø;10;4;8;88817
Parcel-/rækkehus;8882 Fårvang;4;4;3;88827
Parcel-/rækkehus;8883 Gjern;3;3;5;88837
Parcel-/rækkehus;8900 Randers C;6;6;1;89007
Parcel-/rækkehus;8920 Randers NV;51;32;52;89207
Parcel-/rækkehus;8930 Randers NØ;35;22;22;89307
Parcel-/rækkehus;8940 Randers SV;21;22;17;89407
Parcel-/rækkehus;8950 Ørsted;11;8;12;89507
Parcel-/rækkehus;8960 Randers SØ;42;32;27;89607
Parcel-/rækkehus;8961 Allingåbro;10;4;13;89617
Parcel-/rækkehus;8963 Auning;12;7;7;89637
Parcel-/rækkehus;8970 Havndal;12;6;3;89707
Parcel-/rækkehus;8981 Spentrup;14;14;11;89817
Parcel-/rækkehus;8983 Gjerlev J;7;7;10;89837
Parcel-/rækkehus;8990 Fårup;12;7;4;89907
Parcel-/rækkehus;9000 Aalborg;45;47;78;90007
Parcel-/rækkehus;9200 Aalborg SV;27;14;18;92007
Parcel-/rækkehus;9210 Aalborg SØ;13;20;26;92107
Parcel-/rækkehus;9220 Aalborg Øst;19;10;9;92207
Parcel-/rækkehus;9230 Svenstrup J;16;14;26;92307
Parcel-/rækkehus;9240 Nibe;17;12;25;92407
Parcel-/rækkehus;9260 Gistrup;12;7;8;92607
Parcel-/rækkehus;9270 Klarup;9;10;11;92707
Parcel-/rækkehus;9280 Storvorde;18;11;16;92807
Parcel-/rækkehus;9293 Kongerslev;6;2;9;92937
Parcel-/rækkehus;9300 Sæby;23;28;29;93007
Parcel-/rækkehus;9310 Vodskov;35;19;20;93107
Parcel-/rækkehus;9320 Hjallerup;10;10;16;93207
Parcel-/rækkehus;9330 Dronninglund;18;20;15;93307
Parcel-/rækkehus;9340 Asaa;4;2;8;93407
Parcel-/rækkehus;9352 Dybvad;1;1;1;93527
Parcel-/rækkehus;9362 Gandrup;11;2;6;93627
Parcel-/rækkehus;9370 Hals;17;12;13;93707
Parcel-/rækkehus;9380 Vestbjerg;9;5;3;93807
Parcel-/rækkehus;9381 Sulsted;4;4;7;93817
Parcel-/rækkehus;9382 Tylstrup;8;7;9;93827
Parcel-/rækkehus;9400 Nørresundby;25;24;24;94007
Parcel-/rækkehus;9430 Vadum;9;4;11;94307
Parcel-/rækkehus;9440 Aabybro;28;15;26;94407
Parcel-/rækkehus;9460 Brovst;21;16;15;94607
Parcel-/rækkehus;9480 Løkken;14;11;17;94807
Parcel-/rækkehus;9490 Pandrup;16;18;15;94907
Parcel-/rækkehus;9492 Blokhus;8;7;5;94927
Parcel-/rækkehus;9493 Saltum;0;0;3;94937
Parcel-/rækkehus;9500 Hobro;28;40;32;95007
Parcel-/rækkehus;9510 Arden;8;4;15;95107
Parcel-/rækkehus;9520 Skørping;16;11;13;95207
Parcel-/rækkehus;9530 Støvring;20;13;24;95307
Parcel-/rækkehus;9541 Suldrup;9;5;7;95417
Parcel-/rækkehus;9550 Mariager;22;5;7;95507
Parcel-/rækkehus;9560 Hadsund;22;17;27;95607
Parcel-/rækkehus;9574 Bælum;1;1;5;95747
Parcel-/rækkehus;9575 Terndrup;4;0;2;95757
Parcel-/rækkehus;9600 Aars;15;20;31;96007
Parcel-/rækkehus;9610 Nørager;6;8;5;96107
Parcel-/rækkehus;9620 Aalestrup;11;8;12;96207
Parcel-/rækkehus;9631 Gedsted;1;0;3;96317
Parcel-/rækkehus;9632 Møldrup;1;2;4;96327
Parcel-/rækkehus;9640 Farsø;12;23;18;96407
Parcel-/rækkehus;9670 Løgstør;18;15;14;96707
Parcel-/rækkehus;9681 Ranum;7;5;4;96817
Parcel-/rækkehus;9690 Fjerritslev;22;20;8;96907
Parcel-/rækkehus;9700 Brønderslev;38;45;46;97007
Parcel-/rækkehus;9740 Jerslev J;11;7;10;97407
Parcel-/rækkehus;9750 Østervrå;5;6;7;97507
Parcel-/rækkehus;9760 Vrå;16;10;20;97607
Parcel-/rækkehus;9800 Hjørring;65;69;76;98007
Parcel-/rækkehus;9830 Tårs;10;5;9;98307
Parcel-/rækkehus;9850 Hirtshals;19;19;17;98507
Parcel-/rækkehus;9870 Sindal;21;9;14;98707
Parcel-/rækkehus;9881 Bindslev;5;1;8;98817
Parcel-/rækkehus;9900 Frederikshavn;58;42;64;99007
Parcel-/rækkehus;9940 Læsø;6;11;4;99407
Parcel-/rækkehus;9970 Strandby;4;3;6;99707
Parcel-/rækkehus;9981 Jerup;4;1;1;99817
Parcel-/rækkehus;9982 Ålbæk;2;4;2;99827
Parcel-/rækkehus;9990 Skagen;13;10;15;99907
Ejerlejlighed;1000-1499 Kbh.K.;96;61;94;10007
Ejerlejlighed;1500-1799 Kbh.V.;86;44;62;15007
Ejerlejlighed;1800-1999 Frederiksberg C;78;43;67;18007
Ejerlejlighed;2000 Frederiksberg;122;88;135;20007
Ejerlejlighed;2100 København Ø;186;99;152;21007
Ejerlejlighed;2150 Nordhavn;;;;21507
Ejerlejlighed;2200 København N;105;46;96;22007
Ejerlejlighed;2300 København S;195;153;252;23007
Ejerlejlighed;2400 København NV;74;56;55;24007
Ejerlejlighed;2450 København SV;42;19;52;24507
Ejerlejlighed;2500 Valby;68;60;87;25007
Ejerlejlighed;2600 Glostrup;19;14;17;26007
Ejerlejlighed;2605 Brøndby;4;8;1;26057
Ejerlejlighed;2610 Rødovre;58;31;26;26107
Ejerlejlighed;2620 Albertslund;7;7;7;26207
Ejerlejlighed;2625 Vallensbæk;2;1;4;26257
Ejerlejlighed;2630 Taastrup;63;49;34;26307
Ejerlejlighed;2635 Ishøj;35;8;11;26357
Ejerlejlighed;2640 Hedehusene;7;4;11;26407
Ejerlejlighed;2650 Hvidovre;37;18;27;26507
Ejerlejlighed;2660 Brøndby Strand;0;0;2;26607
Ejerlejlighed;2665 Vallensbæk Strand;22;10;11;26657
Ejerlejlighed;2670 Greve;19;9;9;26707
Ejerlejlighed;2680 Solrød Strand;18;2;4;26807
Ejerlejlighed;2690 Karlslunde;0;1;1;26907
Ejerlejlighed;2700 Brønshøj;46;23;37;27007
Ejerlejlighed;2720 Vanløse;67;45;62;27207
Ejerlejlighed;2730 Herlev;8;5;10;27307
Ejerlejlighed;2740 Skovlunde;1;2;1;27407
Ejerlejlighed;2750 Ballerup;7;5;2;27507
Ejerlejlighed;2760 Måløv;3;8;11;27607
Ejerlejlighed;2765 Smørum;4;5;5;27657
Ejerlejlighed;2770 Kastrup;23;13;31;27707
Ejerlejlighed;2791 Dragør;0;2;2;27917
Ejerlejlighed;2800 Kgs.Lyngby;51;31;38;28007
Ejerlejlighed;2820 Gentofte;43;25;18;28207
Ejerlejlighed;2830 Virum;17;8;9;28307
Ejerlejlighed;2840 Holte;18;9;13;28407
Ejerlejlighed;2850 Nærum;5;4;4;28507
Ejerlejlighed;2860 Søborg;44;33;26;28607
Ejerlejlighed;2870 Dyssegård;8;14;16;28707
Ejerlejlighed;2880 Bagsværd;16;8;8;28807
Ejerlejlighed;2900 Hellerup;48;24;38;29007
Ejerlejlighed;2920 Charlottenlund;67;30;29;29207
Ejerlejlighed;2930 Klampenborg;7;6;3;29307
Ejerlejlighed;2942 Skodsborg;5;6;6;29427
Ejerlejlighed;2950 Vedbæk;5;0;1;29507
Ejerlejlighed;2960 Rungsted Kyst;3;3;2;29607
Ejerlejlighed;2970 Hørsholm;18;13;13;29707
Ejerlejlighed;2980 Kokkedal;16;6;5;29807
Ejerlejlighed;2990 Nivå;3;0;1;29907
Ejerlejlighed;3000 Helsingør;58;39;36;30007
Ejerlejlighed;3050 Humlebæk;15;6;15;30507
Ejerlejlighed;3060 Espergærde;10;12;13;30607
Ejerlejlighed;3070 Snekkersten;3;2;1;30707
Ejerlejlighed;3080 Tikøb;0;;;30807
Ejerlejlighed;3100 Hornbæk;2;2;1;31007
Ejerlejlighed;3120 Dronningmølle;1;;;31207
Ejerlejlighed;3140 Ålsgårde;1;1;0;31407
Ejerlejlighed;3150 Hellebæk;;;1;31507
Ejerlejlighed;3200 Helsinge;8;4;2;32007
Ejerlejlighed;3210 Vejby;2;1;2;32107
Ejerlejlighed;3220 Tisvildeleje;2;2;0;32207
Ejerlejlighed;3230 Græsted;1;3;1;32307
Ejerlejlighed;3250 Gilleleje;0;1;1;32507
Ejerlejlighed;3300 Frederiksværk;8;6;5;33007
Ejerlejlighed;3310 Ølsted;;;;33107
Ejerlejlighed;3320 Skævinge;0;1;0;33207
Ejerlejlighed;3330 Gørløse;;;;33307
Ejerlejlighed;3360 Liseleje;2;1;0;33607
Ejerlejlighed;3370 Melby;;;;33707
Ejerlejlighed;3390 Hundested;0;0;0;33907
Ejerlejlighed;3400 Hillerød;31;24;29;34007
Ejerlejlighed;3450 Allerød;7;0;11;34507
Ejerlejlighed;3460 Birkerød;31;17;23;34607
Ejerlejlighed;3480 Fredensborg;3;5;5;34807
Ejerlejlighed;3490 Kvistgård;;0;0;34907
Ejerlejlighed;3500 Værløse;7;5;5;35007
Ejerlejlighed;3520 Farum;9;9;13;35207
Ejerlejlighed;3540 Lynge;2;1;1;35407
Ejerlejlighed;3550 Slangerup;3;2;0;35507
Ejerlejlighed;3600 Frederikssund;5;3;3;36007
Ejerlejlighed;3630 Jægerspris;;;3;36307
Ejerlejlighed;3650 Ølstykke;6;4;4;36507
Ejerlejlighed;3660 Stenløse;4;0;1;36607
Ejerlejlighed;3670 Veksø Sjælland;;0;;36707
Ejerlejlighed;3700 Rønne;2;4;2;37007
Ejerlejlighed;3720 Aakirkeby;;;;37207
Ejerlejlighed;3730 Nexø;4;0;2;37307
Ejerlejlighed;3740 Svaneke;;0;0;37407
Ejerlejlighed;3751 Østermarie;;;;37517
Ejerlejlighed;3760 Gudhjem;;3;1;37607
Ejerlejlighed;3770 Allinge;0;;3;37707
Ejerlejlighed;3782 Klemensker;;;;37827
Ejerlejlighed;3790 Hasle;;1;1;37907
Ejerlejlighed;4000 Roskilde;69;31;53;40007
Ejerlejlighed;4030 Tune;;1;;40307
Ejerlejlighed;4040 Jyllinge;;;0;40407
Ejerlejlighed;4050 Skibby;1;0;1;40507
Ejerlejlighed;4060 Kirke Såby;;0;;40607
Ejerlejlighed;4070 Kirke Hyllinge;;0;0;40707
Ejerlejlighed;4100 Ringsted;9;12;14;41007
Ejerlejlighed;4130 Viby Sjælland;;2;1;41307
Ejerlejlighed;4140 Borup;2;1;1;41407
Ejerlejlighed;4160 Herlufmagle;;;2;41607
Ejerlejlighed;4171 Glumsø;1;;1;41717
Ejerlejlighed;4173 Fjenneslev;;;;41737
Ejerlejlighed;4174 Jystrup Midtsj;0;;0;41747
Ejerlejlighed;4180 Sorø;6;4;2;41807
Ejerlejlighed;4190 Munke Bjergby;;;;41907
Ejerlejlighed;4200 Slagelse;29;12;11;42007
Ejerlejlighed;4220 Korsør;17;9;10;42207
Ejerlejlighed;4230 Skælskør;0;0;2;42307
Ejerlejlighed;4241 Vemmelev;;;;42417
Ejerlejlighed;4242 Boeslunde;;1;;42427
Ejerlejlighed;4243 Rude;;;;42437
Ejerlejlighed;4250 Fuglebjerg;;0;;42507
Ejerlejlighed;4261 Dalmose;0;;0;42617
Ejerlejlighed;4262 Sandved;;;;42627
Ejerlejlighed;4270 Høng;1;0;1;42707
Ejerlejlighed;4281 Gørlev;1;0;;42817
Ejerlejlighed;4291 Ruds Vedby;;0;0;42917
Ejerlejlighed;4293 Dianalund;;0;0;42937
Ejerlejlighed;4295 Stenlille;0;;0;42957
Ejerlejlighed;4296 Nyrup;;;;42967
Ejerlejlighed;4300 Holbæk;9;15;13;43007
Ejerlejlighed;4320 Lejre;;0;;43207
Ejerlejlighed;4330 Hvalsø;;0;0;43307
Ejerlejlighed;4340 Tølløse;0;2;0;43407
Ejerlejlighed;4350 Ugerløse;;;;43507
Ejerlejlighed;4360 Kirke Eskilstrup;;;;43607
Ejerlejlighed;4370 Store Merløse;;;1;43707
Ejerlejlighed;4390 Vipperød;2;0;0;43907
Ejerlejlighed;4400 Kalundborg;2;8;10;44007
Ejerlejlighed;4420 Regstrup;;;;44207
Ejerlejlighed;4440 Mørkøv;;0;0;44407
Ejerlejlighed;4450 Jyderup;0;1;2;44507
Ejerlejlighed;4460 Snertinge;;;;44607
Ejerlejlighed;4470 Svebølle;0;;;44707
Ejerlejlighed;4480 Store Fuglede;;;;44807
Ejerlejlighed;4490 Jerslev Sjælland;;;;44907
Ejerlejlighed;4500 Nykøbing Sj;11;5;5;45007
Ejerlejlighed;4520 Svinninge;2;1;2;45207
Ejerlejlighed;4532 Gislinge;;;1;45327
Ejerlejlighed;4534 Hørve;1;;0;45347
Ejerlejlighed;4540 Fårevejle;0;0;0;45407
Ejerlejlighed;4550 Asnæs;0;;0;45507
Ejerlejlighed;4560 Vig;0;3;1;45607
Ejerlejlighed;4571 Grevinge;;;;45717
Ejerlejlighed;4572 Nørre Asmindrup;;;;45727
Ejerlejlighed;4573 Højby;;;0;45737
Ejerlejlighed;4581 Rørvig;;0;0;45817
Ejerlejlighed;4583 Sjællands Odde;;;;45837
Ejerlejlighed;4591 Føllenslev;0;0;0;45917
Ejerlejlighed;4592 Sejerø;;;;45927
Ejerlejlighed;4593 Eskebjerg;0;;;45937
Ejerlejlighed;4600 Køge;17;9;22;46007
Ejerlejlighed;4621 Gadstrup;3;1;0;46217
Ejerlejlighed;4622 Havdrup;1;0;1;46227
Ejerlejlighed;4623 Lille Skensved;;0;0;46237
Ejerlejlighed;4632 Bjæverskov;2;0;0;46327
Ejerlejlighed;4640 Faxe;0;0;;46407
Ejerlejlighed;4652 Hårlev;1;0;1;46527
Ejerlejlighed;4653 Karise;;;0;46537
Ejerlejlighed;4654 Faxe Ladeplads;;0;4;46547
Ejerlejlighed;4660 Store Heddinge;1;1;1;46607
Ejerlejlighed;4671 Strøby;0;1;0;46717
Ejerlejlighed;4672 Klippinge;;;;46727
Ejerlejlighed;4673 Rødvig Stevns;0;0;0;46737
Ejerlejlighed;4681 Herfølge;4;3;6;46817
Ejerlejlighed;4682 Tureby;;;0;46827
Ejerlejlighed;4683 Rønnede;;;;46837
Ejerlejlighed;4684 Holmegaard;1;;;46847
Ejerlejlighed;4690 Haslev;2;2;2;46907
Ejerlejlighed;4700 Næstved;68;47;36;47007
Ejerlejlighed;4720 Præstø;6;3;4;47207
Ejerlejlighed;4733 Tappernøje;0;0;0;47337
Ejerlejlighed;4735 Mern;;;;47357
Ejerlejlighed;4736 Karrebæksminde;;;;47367
Ejerlejlighed;4750 Lundby;1;;0;47507
Ejerlejlighed;4760 Vordingborg;9;7;11;47607
Ejerlejlighed;4771 Kalvehave;;;;47717
Ejerlejlighed;4772 Langebæk;;;;47727
Ejerlejlighed;4773 Stensved;;;;47737
Ejerlejlighed;4780 Stege;4;0;1;47807
Ejerlejlighed;4791 Borre;;0;1;47917
Ejerlejlighed;4792 Askeby;;;;47927
Ejerlejlighed;4793 Bogø By;;;;47937
Ejerlejlighed;4800 Nykøbing F;9;6;11;48007
Ejerlejlighed;4840 Nørre Alslev;;0;;48407
Ejerlejlighed;4850 Stubbekøbing;0;0;0;48507
Ejerlejlighed;4862 Guldborg;;;;48627
Ejerlejlighed;4863 Eskilstrup;;;;48637
Ejerlejlighed;4871 Horbelev;;;;48717
Ejerlejlighed;4872 Idestrup;;;;48727
Ejerlejlighed;4873 Væggerløse;1;0;0;48737
Ejerlejlighed;4874 Gedser;;0;1;48747
Ejerlejlighed;4880 Nysted;;;;48807
Ejerlejlighed;4891 Toreby L;;;;48917
Ejerlejlighed;4892 Kettinge;;;;48927
Ejerlejlighed;4894 Øster Ulslev;;;;48947
Ejerlejlighed;4895 Errindlev;;;;48957
Ejerlejlighed;4900 Nakskov;2;1;4;49007
Ejerlejlighed;4912 Harpelunde;;;;49127
Ejerlejlighed;4913 Horslunde;;;;49137
Ejerlejlighed;4920 Søllested;;;;49207
Ejerlejlighed;4930 Maribo;2;;4;49307
Ejerlejlighed;4941 Bandholm;;;;49417
Ejerlejlighed;4943 Torrig L;;;;49437
Ejerlejlighed;4944 Fejø;;;;49447
Ejerlejlighed;4951 Nørreballe;;;;49517
Ejerlejlighed;4952 Stokkemarke;;;;49527
Ejerlejlighed;4953 Vesterborg;;;;49537
Ejerlejlighed;4960 Holeby;;;;49607
Ejerlejlighed;4970 Rødby;0;0;0;49707
