type;area;Q1_03;Q1_04;Q1_05
Ejerlejlighed;6960 Hvide Sande;..;..;..
Ejerlejlighed;6971 Spjald;..;..;..
Ejerlejlighed;6973 ùrnhõj;..;..;..
Ejerlejlighed;6980 Tim;..;..;..
Ejerlejlighed;6990 Ulfborg;..;..;..
Ejerlejlighed;7000 Fredericia;6648;7796;8625
Ejerlejlighed;7080 Bõrkop;..;..;..
Ejerlejlighed;7100 Vejle;9429;8933;10941
Ejerlejlighed;7120 Vejle ùst;..;..;..
Ejerlejlighed;7130 Juelsminde;..;..;..
Ejerlejlighed;7140 Stouby;..;..;..
Ejerlejlighed;7150 Barrit;..;..;..
Ejerlejlighed;7160 Tõrring;..;..;..
Ejerlejlighed;7171 Uldum;..;..;..
Ejerlejlighed;7173 Vonge;..;..;..
Ejerlejlighed;7182 Bredsten;..;..;..
Ejerlejlighed;7183 Randbõl;..;..;..
Ejerlejlighed;7184 Vandel;..;..;..
Ejerlejlighed;7190 Billund;..;..;..
Ejerlejlighed;7200 Grindsted;..;..;..
Ejerlejlighed;7250 Hejnsvig;..;..;..
Ejerlejlighed;7260 Sõnder Omme;..;..;..
Ejerlejlighed;7270 Stakroge;..;..;..
Ejerlejlighed;7280 Sõnder Felding;..;..;..
Ejerlejlighed;7300 Jelling;..;..;..
Ejerlejlighed;7321 Gadbjerg;..;..;..
Ejerlejlighed;7323 Give;..;..;..
Ejerlejlighed;7330 Brande;..;..;..
Ejerlejlighed;7361 Ejstrupholm;..;..;..
Ejerlejlighed;7362 Hampen;..;..;..
Ejerlejlighed;7400 Herning;8047;9078;9213
Ejerlejlighed;7430 Ikast;7337;8075;..
Ejerlejlighed;7441 Bording;..;..;..
Ejerlejlighed;7442 Engesvang;..;..;..
Ejerlejlighed;7451 Sunds;..;..;..
Ejerlejlighed;7470 Karup J;..;..;..
Ejerlejlighed;7480 Vildbjerg;..;..;..
Ejerlejlighed;7490 Aulum;..;..;..
Ejerlejlighed;7500 Holstebro;8177;8228;9499
Ejerlejlighed;7540 Haderup;..;..;..
Ejerlejlighed;7550 Sõrvad;..;..;..
Ejerlejlighed;7560 Hjerm;..;..;..
Ejerlejlighed;7570 Vemb;..;..;..
Ejerlejlighed;7600 Struer;..;..;..
Ejerlejlighed;7620 Lemvig;7644;..;..
Ejerlejlighed;7650 Bõvlingbjerg;..;..;..
Ejerlejlighed;7660 Bëkmarksbro;..;..;..
Ejerlejlighed;7673 Harboõre;..;..;..
Ejerlejlighed;7680 Thyborõn;..;..;..
Ejerlejlighed;7700 Thisted;7037;7575;7939
Ejerlejlighed;7730 Hanstholm;..;..;..
Ejerlejlighed;7741 Frõstrup;..;..;..
Ejerlejlighed;7742 Veslõs;..;..;..
Ejerlejlighed;7752 Snedsted;..;..;..
Ejerlejlighed;7755 Bedsted Thy;..;..;..
Ejerlejlighed;7760 Hurup Thy;..;..;..
Ejerlejlighed;7770 Vestervig;..;..;..
Ejerlejlighed;7790 Thyholm;..;..;..
Ejerlejlighed;7800 Skive;6557;..;8366
Ejerlejlighed;7830 Vinderup;..;..;..
Ejerlejlighed;7840 Hõjslev;..;..;..
Ejerlejlighed;7850 Stoholm Jyll;..;..;..
Ejerlejlighed;7860 Spõttrup;..;..;..
Ejerlejlighed;7870 Roslev;..;..;..
Ejerlejlighed;7884 Fur;..;..;..
Ejerlejlighed;7900 Nykõbing M;..;..;..
Ejerlejlighed;7950 Erslev;..;..;..
Ejerlejlighed;7960 Karby;..;..;..
Ejerlejlighed;7970 Redsted M;..;..;..
Ejerlejlighed;7980 Vils;..;..;..
Ejerlejlighed;7990 ùster Assels;..;..;..
Ejerlejlighed;8000 èrhus C;15674;17539;23067
Ejerlejlighed;8200 èrhus N;16305;17827;22600
Ejerlejlighed;8210 èrhus V;14525;14350;..
Ejerlejlighed;8220 Brabrand;10333;12286;14639
Ejerlejlighed;8230 èbyhõj;13721;16221;17795
Ejerlejlighed;8240 Risskov;13112;13911;17412
Ejerlejlighed;8250 EgÜ;12840;..;15746
Ejerlejlighed;8260 Viby J;10091;10785;11329
Ejerlejlighed;8270 Hõjbjerg;11208;12628;17066
Ejerlejlighed;8300 Odder;10855;9421;10762
Ejerlejlighed;8305 Samsõ;..;..;..
Ejerlejlighed;8310 Tranbjerg J;..;..;..
Ejerlejlighed;8320 MÜrslet;..;..;..
Ejerlejlighed;8330 Beder;..;..;..
Ejerlejlighed;8340 Malling;..;..;..
Ejerlejlighed;8350 Hundslund;..;..;..
Ejerlejlighed;8355 Solbjerg;..;..;..
Ejerlejlighed;8361 Hasselager;..;..;..
Ejerlejlighed;8362 Hõrning;..;..;..
Ejerlejlighed;8370 Hadsten;..;..;..
Ejerlejlighed;8380 Trige;..;..;..
Ejerlejlighed;8381 Tilst;11599;..;17022
Ejerlejlighed;8382 Hinnerup;..;..;..
Ejerlejlighed;8400 Ebeltoft;..;..;..
Ejerlejlighed;8410 Rõnde;..;..;..
Ejerlejlighed;8420 Knebel;..;..;..
Ejerlejlighed;8444 Balle;..;..;..
Ejerlejlighed;8450 Hammel;..;..;..
Ejerlejlighed;8462 Harlev J;..;..;..
Ejerlejlighed;8464 Galten;10887;..;..
Ejerlejlighed;8471 Sabro;..;..;..
Ejerlejlighed;8472 Sporup;..;..;..
Ejerlejlighed;8500 Grenaa;..;..;6249
Ejerlejlighed;8520 Lystrup;10831;..;..
Ejerlejlighed;8530 Hjortshõj;..;..;..
Ejerlejlighed;8541 Skõdstrup;..;..;..
Ejerlejlighed;8543 Hornslet;..;..;..
Ejerlejlighed;8544 Mõrke;..;..;..
Ejerlejlighed;8550 RyomgÜrd;..;..;..
Ejerlejlighed;8560 Kolind;..;..;..
Ejerlejlighed;8570 Trustrup;..;..;..
Ejerlejlighed;8581 Nimtofte;..;..;..
Ejerlejlighed;8585 Glesborg;..;..;..
Ejerlejlighed;8586 ùrum Djurs;..;..;..
Ejerlejlighed;8592 Anholt;..;..;..
Ejerlejlighed;8600 Silkeborg;10009;12093;13190
Ejerlejlighed;8620 Kjellerup;..;..;..
Ejerlejlighed;8632 Lemming;..;..;..
Ejerlejlighed;8641 Sorring;..;..;..
Ejerlejlighed;8643 Ans By;..;..;..
Ejerlejlighed;8653 Them;..;..;..
Ejerlejlighed;8654 Bryrup;..;..;..
Ejerlejlighed;8660 Skanderborg;10646;11780;12577
Ejerlejlighed;8670 LÜsby;..;..;..
Ejerlejlighed;8680 Ry;..;..;..
Ejerlejlighed;8700 Horsens;11031;8799;9756
Ejerlejlighed;8721 DaugÜrd;..;..;..
Ejerlejlighed;8722 Hedensted;..;..;..
Ejerlejlighed;8723 Lõsning;..;..;..
Ejerlejlighed;8732 HovedgÜrd;..;..;..
Ejerlejlighed;8740 Brëdstrup;..;..;..
Ejerlejlighed;8751 Gedved;..;..;..
Ejerlejlighed;8752 ùstbirk;..;..;..
Ejerlejlighed;8762 Flemming;..;..;..
Ejerlejlighed;8763 Rask Mõlle;..;..;..
Ejerlejlighed;8765 Klovborg;..;..;..
Ejerlejlighed;8766 Nõrre Snede;..;..;..
Ejerlejlighed;8781 Stenderup;..;..;..
Ejerlejlighed;8783 Hornsyld;..;..;..
Ejerlejlighed;8800 Viborg;8765;8736;9521
Ejerlejlighed;8830 Tjele;..;..;..
Ejerlejlighed;8831 Lõgstrup;..;..;..
Ejerlejlighed;8832 Skals;..;..;..
Ejerlejlighed;8840 Rõdkërsbro;..;..;..
Ejerlejlighed;8850 Bjerringbro;..;..;..
Ejerlejlighed;8860 Ulstrup;..;..;..
Ejerlejlighed;8870 LangÜ;..;..;..
Ejerlejlighed;8881 Thorsõ;..;..;..
Ejerlejlighed;8882 FÜrvang;..;..;..
Ejerlejlighed;8883 Gjern;..;..;..
Ejerlejlighed;8900 Randers C;6572;7054;7685
Ejerlejlighed;8920 Randers NV;4959;5813;6099
Ejerlejlighed;8930 Randers Nù;5016;5791;6359
Ejerlejlighed;8940 Randers SV;6010;..;6725
Ejerlejlighed;8950 ùrsted;..;..;..
Ejerlejlighed;8960 Randers Sù;6143;..;..
Ejerlejlighed;8961 AllingÜbro;..;..;..
Ejerlejlighed;8963 Auning;..;..;..
Ejerlejlighed;8970 Havndal;..;..;..
Ejerlejlighed;8981 Spentrup;..;..;..
Ejerlejlighed;8983 Gjerlev J;..;..;..
Ejerlejlighed;8990 FÜrup;..;..;..
Ejerlejlighed;9000 Aalborg;9539;10543;11551
Ejerlejlighed;9200 Aalborg SV;9164;10487;..
Ejerlejlighed;9210 Aalborg Sù;7189;9549;9363
Ejerlejlighed;9220 Aalborg ùst;..;..;..
Ejerlejlighed;9230 Svenstrup J;..;..;..
Ejerlejlighed;9240 Nibe;..;..;..
Ejerlejlighed;9260 Gistrup;..;..;..
Ejerlejlighed;9270 Klarup;..;..;..
Ejerlejlighed;9280 Storvorde;..;..;..
Ejerlejlighed;9293 Kongerslev;..;..;..
Ejerlejlighed;9300 Sëby;..;..;..
Ejerlejlighed;9310 Vodskov;..;..;..
Ejerlejlighed;9320 Hjallerup;..;..;..
Ejerlejlighed;9330 Dronninglund;..;..;..
Ejerlejlighed;9340 Asaa;..;..;..
Ejerlejlighed;9352 Dybvad;..;..;..
Ejerlejlighed;9362 Gandrup;..;..;..
Ejerlejlighed;9370 Hals;..;..;..
Ejerlejlighed;9380 Vestbjerg;..;..;..
Ejerlejlighed;9381 Sulsted;..;..;..
Ejerlejlighed;9382 Tylstrup;..;..;..
Ejerlejlighed;9400 Nõrresundby;8872;8413;9106
Ejerlejlighed;9430 Vadum;..;..;..
Ejerlejlighed;9440 Aabybro;..;..;..
Ejerlejlighed;9460 Brovst;..;..;..
Ejerlejlighed;9480 Lõkken;..;..;..
Ejerlejlighed;9490 Pandrup;..;..;..
Ejerlejlighed;9492 Blokhus;..;..;..
Ejerlejlighed;9493 Saltum;..;..;..
Ejerlejlighed;9500 Hobro;..;..;..
Ejerlejlighed;9510 Arden;..;..;..
Ejerlejlighed;9520 Skõrping;..;..;..
Ejerlejlighed;9530 Stõvring;..;7453;..
Ejerlejlighed;9541 Suldrup;..;..;..
Ejerlejlighed;9550 Mariager;..;..;..
Ejerlejlighed;9560 Hadsund;..;..;..
Ejerlejlighed;9574 Bëlum;..;..;..
Ejerlejlighed;9575 Terndrup;..;..;..
Ejerlejlighed;9600 Aars;..;..;..
Ejerlejlighed;9610 Nõrager;..;..;..
Ejerlejlighed;9620 Aalestrup;..;..;..
Ejerlejlighed;9631 Gedsted;..;..;..
Ejerlejlighed;9632 Mõldrup;..;..;..
Ejerlejlighed;9640 Farsõ;..;..;..
Ejerlejlighed;9670 Lõgstõr;..;..;..
Ejerlejlighed;9681 Ranum;..;..;..
Ejerlejlighed;9690 Fjerritslev;..;..;..
Ejerlejlighed;9700 Brõnderslev;..;..;..
Ejerlejlighed;9740 Jerslev J;..;..;..
Ejerlejlighed;9750 ùstervrÜ;..;..;..
Ejerlejlighed;9760 VrÜ;..;..;..
Ejerlejlighed;9800 Hjõrring;7092;7949;..
Ejerlejlighed;9830 TÜrs;..;..;..
Ejerlejlighed;9850 Hirtshals;..;..;..
Ejerlejlighed;9870 Sindal;..;..;..
Ejerlejlighed;9881 Bindslev;..;..;..
Ejerlejlighed;9900 Frederikshavn;5872;6109;7325
Ejerlejlighed;9940 Lësõ;..;..;..
Ejerlejlighed;9970 Strandby;..;..;..
Ejerlejlighed;9981 Jerup;..;..;..
Ejerlejlighed;9982 èlbëk;..;..;..
Ejerlejlighed;9990 Skagen;9102;..;11163
