area;v2;t2;t1;t;zipy
Parcel-/r?kkehus;5380 Dalby;;;;53805
Parcel-/r?kkehus;5390 Martofte;;;;53905
Parcel-/r?kkehus;5400 Bogense;5292;4855;7193;54005
Parcel-/r?kkehus;5450 Otterup;5269;5493;6219;54505
Parcel-/r?kkehus;5462 Morud;6199;;7697;54625
Parcel-/r?kkehus;5463 Harndrup;;4212;;54635
Parcel-/r?kkehus;5464 Brenderup Fyn;6252;5132;;54645
Parcel-/r?kkehus;5466 Asperup;;;5542;54665
Parcel-/r?kkehus;5471 S?nders?;5756;5508;5170;54715
Parcel-/r?kkehus;5474 Veflinge;;4950;;54745
Parcel-/r?kkehus;5485 Skamby;;;;54855
Parcel-/r?kkehus;5491 Blommenslyst;;;7870;54915
Parcel-/r?kkehus;5492 Vissenbjerg;4532;6453;5575;54925
Parcel-/r?kkehus;5500 Middelfart;7593;8421;9199;55005
Parcel-/r?kkehus;5540 Ullerslev;5634;6070;6397;55405
Parcel-/r?kkehus;5550 Langeskov;5508;6702;6422;55505
Parcel-/r?kkehus;5560 Aarup;4997;5559;5939;55605
Parcel-/r?kkehus;5580 N?rre Aaby;5505;6465;5740;55805
Parcel-/r?kkehus;5591 Gelsted;3889;;5618;55915
Parcel-/r?kkehus;5592 Ejby;6105;4604;5781;55925
Parcel-/r?kkehus;5600 Faaborg;5789;5379;5681;56005
Parcel-/r?kkehus;5610 Assens;5694;6658;6288;56105
Parcel-/r?kkehus;5620 Glamsbjerg;4870;5417;5254;56205
Parcel-/r?kkehus;5631 Ebberup;5263;4774;5757;56315
Parcel-/r?kkehus;5642 Millinge;;;;56425
Parcel-/r?kkehus;5672 Broby;6120;5218;4737;56725
Parcel-/r?kkehus;5683 Haarby;5430;4874;5396;56835
Parcel-/r?kkehus;5690 Tommerup;6275;5339;5999;56905
Parcel-/r?kkehus;5700 Svendborg;7538;8031;8793;57005
Parcel-/r?kkehus;5750 Ringe;4782;5358;5998;57505
Parcel-/r?kkehus;5762 Vester Skerninge;5530;5422;7507;57625
Parcel-/r?kkehus;5771 Stenstrup;5812;4995;6184;57715
Parcel-/r?kkehus;5772 Kv?rndrup;;;6589;57725
Parcel-/r?kkehus;5792 ?rslev;5709;6190;6613;57925
Parcel-/r?kkehus;5800 Nyborg;7090;7200;8509;58005
Parcel-/r?kkehus;5853 ?rb?k;4780;4999;6231;58535
Parcel-/r?kkehus;5854 Gislev;;;5435;58545
Parcel-/r?kkehus;5856 Ryslinge;;6000;;58565
Parcel-/r?kkehus;5863 Ferritslev Fyn;;5592;6895;58635
Parcel-/r?kkehus;5871 Fr?rup;;5472;;58715
Parcel-/r?kkehus;5874 Hesselager;6030;7500;5822;58745
Parcel-/r?kkehus;5881 Sk?rup Fyn;;;6932;58815
Parcel-/r?kkehus;5882 Vejstrup;;;;58825
Parcel-/r?kkehus;5883 Oure;;;;58835
Parcel-/r?kkehus;5884 Gudme;;;;58845
Parcel-/r?kkehus;5892 Gudbjerg Sydfyn;;;;58925
Parcel-/r?kkehus;5900 Rudk?bing;4362;5173;5702;59005
Parcel-/r?kkehus;5932 Humble;;3608;;59325
Parcel-/r?kkehus;5935 Bagenkop;;;;59355
Parcel-/r?kkehus;5953 Tranek?r;3533;5050;3783;59535
Parcel-/r?kkehus;5960 Marstal;;4052;5748;59605
Parcel-/r?kkehus;5970 ?r?sk?bing;;5909;;59705
Parcel-/r?kkehus;5985 S?by ?r?;;;;59855
Parcel-/r?kkehus;6000 Kolding;8066;9138;10338;60005
Parcel-/r?kkehus;6040 Egtved;4541;6886;7063;60405
Parcel-/r?kkehus;6051 Almind;4462;;;60515
Parcel-/r?kkehus;6052 Viuf;;;6136;60525
Parcel-/r?kkehus;6064 Jordrup;;;8041;60645
Parcel-/r?kkehus;6070 Christiansfeld;5327;5781;5917;60705
Parcel-/r?kkehus;6091 Bjert;;;8125;60915
Parcel-/r?kkehus;6092 S?nder Stenderup;;;;60925
Parcel-/r?kkehus;6093 Sj?lund;;;;60935
Parcel-/r?kkehus;6094 Hejls;;;;60945
Parcel-/r?kkehus;6100 Haderslev;6193;6676;7755;61005
Parcel-/r?kkehus;6200 Aabenraa;6516;6444;7432;62005
Parcel-/r?kkehus;6230 R?dekro;4360;5520;6291;62305
Parcel-/r?kkehus;6240 L?gumkloster;4694;3935;4073;62405
Parcel-/r?kkehus;6261 Bredebro;2888;;4037;62615
Parcel-/r?kkehus;6270 T?nder;5580;6390;4729;62705
Parcel-/r?kkehus;6280 H?jer;3320;;3106;62805
Parcel-/r?kkehus;6300 Gr?sten;4851;5975;5579;63005
Parcel-/r?kkehus;6310 Broager;4792;6091;6321;63105
Parcel-/r?kkehus;6320 Egernsund;;;;63205
Parcel-/r?kkehus;6330 Padborg;3975;5209;5058;63305
Parcel-/r?kkehus;6340 Krus?;4666;4492;5997;63405
Parcel-/r?kkehus;6360 Tinglev;4285;3963;;63605
Parcel-/r?kkehus;6372 Bylderup-Bov;2665;3176;3414;63725
Parcel-/r?kkehus;6392 Bolderslev;;;;63925
Parcel-/r?kkehus;6400 S?nderborg;6889;7546;8496;64005
Parcel-/r?kkehus;6430 Nordborg;4465;4615;5254;64305
Parcel-/r?kkehus;6440 Augustenborg;4708;5188;5878;64405
Parcel-/r?kkehus;6470 Sydals;5364;5715;6457;64705
Parcel-/r?kkehus;6500 Vojens;5078;5539;6098;65005
Parcel-/r?kkehus;6510 Gram;3544;3496;3956;65105
Parcel-/r?kkehus;6520 Toftlund;;;5283;65205
Parcel-/r?kkehus;6534 Agerskov;;;4643;65345
Parcel-/r?kkehus;6535 Branderup J;;;;65355
Parcel-/r?kkehus;6541 Bevtoft;;;;65415
Parcel-/r?kkehus;6560 Sommersted;;5032;4385;65605
Parcel-/r?kkehus;6580 Vamdrup;5876;7006;7190;65805
Parcel-/r?kkehus;6600 Vejen;5599;7004;6769;66005
Parcel-/r?kkehus;6621 Gesten;;;;66215
Parcel-/r?kkehus;6622 B?kke;;3625;;66225
Parcel-/r?kkehus;6623 Vorbasse;;;;66235
Parcel-/r?kkehus;6630 R?dding;4430;4413;4614;66305
Parcel-/r?kkehus;6640 Lunderskov;7023;6559;6198;66405
Parcel-/r?kkehus;6650 Br?rup;4435;5821;5413;66505
Parcel-/r?kkehus;6660 Lintrup;;;;66605
Parcel-/r?kkehus;6670 Holsted;4608;4455;5376;66705
Parcel-/r?kkehus;6682 Hovborg;;;;66825
Parcel-/r?kkehus;6683 F?vling;;;;66835
Parcel-/r?kkehus;6690 G?rding;2460;3109;5075;66905
Parcel-/r?kkehus;6700 Esbjerg;6972;7218;8817;67005
Parcel-/r?kkehus;6705 Esbjerg ?;7031;6901;6988;67055
Parcel-/r?kkehus;6710 Esbjerg V;7591;8051;8527;67105
Parcel-/r?kkehus;6715 Esbjerg N;6585;7364;9003;67155
Parcel-/r?kkehus;6720 Fan?;7604;5657;8331;67205
Parcel-/r?kkehus;6731 Tj?reborg;5605;5462;;67315
Parcel-/r?kkehus;6740 Bramming;5820;6253;6349;67405
Parcel-/r?kkehus;6752 Glejbjerg;;;;67525
Parcel-/r?kkehus;6753 Agerb?k;;;;67535
Parcel-/r?kkehus;6760 Ribe;5840;6785;6933;67605
Parcel-/r?kkehus;6771 Gredstedbro;5050;5493;5523;67715
Parcel-/r?kkehus;6780 Sk?rb?k;3454;3479;3837;67805
Parcel-/r?kkehus;6792 R?m?;;;;67925
Parcel-/r?kkehus;6800 Varde;5940;6721;6531;68005
Parcel-/r?kkehus;6818 ?rre;4416;5362;;68185
Parcel-/r?kkehus;6823 Ansager;4289;3498;;68235
Parcel-/r?kkehus;6830 N?rre Nebel;4056;4768;5949;68305
Parcel-/r?kkehus;6840 Oksb?l;6092;5234;6310;68405
Parcel-/r?kkehus;6851 Janderup Vestj;;;6307;68515
Parcel-/r?kkehus;6852 Billum;;;;68525
Parcel-/r?kkehus;6853 Vejers Strand;;;;68535
Parcel-/r?kkehus;6854 Henne;;;;68545
Parcel-/r?kkehus;6855 Outrup;;;5176;68555
Parcel-/r?kkehus;6857 Bl?vand;;;;68575
Parcel-/r?kkehus;6862 Tistrup;;4449;5866;68625
Parcel-/r?kkehus;6870 ?lgod;4560;5325;4481;68705
Parcel-/r?kkehus;6880 Tarm;4111;4024;4745;68805
Parcel-/r?kkehus;6893 Hemmet;3186;3034;;68935
Parcel-/r?kkehus;6900 Skjern;4919;5395;5538;69005
Parcel-/r?kkehus;6920 Videb?k;5036;4008;5469;69205
Parcel-/r?kkehus;6933 Kib?k;4511;5228;5758;69335
Parcel-/r?kkehus;6940 Lem St;5190;;3914;69405
Parcel-/r?kkehus;6950 Ringk?bing;7248;7199;7683;69505
Parcel-/r?kkehus;6960 Hvide Sande;4089;5146;5726;69605
Parcel-/r?kkehus;6971 Spjald;5130;;;69715
Parcel-/r?kkehus;6973 ?rnh?j;;;;69735
Parcel-/r?kkehus;6980 Tim;;;2879;69805
Parcel-/r?kkehus;6990 Ulfborg;4120;4468;4062;69905
Parcel-/r?kkehus;7000 Fredericia;7376;7958;8559;70005
Parcel-/r?kkehus;7080 B?rkop;6371;7442;8495;70805
Parcel-/r?kkehus;7100 Vejle;7609;8011;9052;71005
Parcel-/r?kkehus;7120 Vejle ?st;9833;9734;12265;71205
Parcel-/r?kkehus;7130 Juelsminde;5188;7887;7828;71305
Parcel-/r?kkehus;7140 Stouby;4525;5103;4680;71405
Parcel-/r?kkehus;7150 Barrit;;;;71505
Parcel-/r?kkehus;7160 T?rring;5987;6958;5938;71605
Parcel-/r?kkehus;7171 Uldum;5978;5493;5894;71715
Parcel-/r?kkehus;7173 Vonge;;;;71735
Parcel-/r?kkehus;7182 Bredsten;4511;6429;7159;71825
Parcel-/r?kkehus;7183 Randb?l;;;;71835
Parcel-/r?kkehus;7184 Vandel;3904;;;71845
Parcel-/r?kkehus;7190 Billund;6563;6746;6999;71905
Parcel-/r?kkehus;7200 Grindsted;5879;6283;6354;72005
Parcel-/r?kkehus;7250 Hejnsvig;4574;;4191;72505
Parcel-/r?kkehus;7260 S?nder Omme;4519;5035;4917;72605
Parcel-/r?kkehus;7270 Stakroge;;;;72705
Parcel-/r?kkehus;7280 S?nder Felding;;;;72805
Parcel-/r?kkehus;7300 Jelling;5537;5918;7005;73005
Parcel-/r?kkehus;7321 Gadbjerg;;;4585;73215
Parcel-/r?kkehus;7323 Give;5485;4737;6000;73235
Parcel-/r?kkehus;7330 Brande;5680;5259;5844;73305
Parcel-/r?kkehus;7361 Ejstrupholm;5825;4634;4715;73615
Parcel-/r?kkehus;7362 Hampen;;;5388;73625
Parcel-/r?kkehus;7400 Herning;6325;7017;8084;74005
Parcel-/r?kkehus;7430 Ikast;6492;6652;7452;74305
Parcel-/r?kkehus;7441 Bording;4617;4986;5434;74415
Parcel-/r?kkehus;7442 Engesvang;5848;;6267;74425
Parcel-/r?kkehus;7451 Sunds;4923;;6807;74515
Parcel-/r?kkehus;7470 Karup J;5328;4776;;74705
Parcel-/r?kkehus;7480 Vildbjerg;5493;5588;5586;74805
Parcel-/r?kkehus;7490 Aulum;4757;;5256;74905
Parcel-/r?kkehus;7500 Holstebro;7135;7502;8606;75005
Parcel-/r?kkehus;7540 Haderup;4218;4815;;75405
Parcel-/r?kkehus;7550 S?rvad;4190;;;75505
Parcel-/r?kkehus;7560 Hjerm;;;;75605
Parcel-/r?kkehus;7570 Vemb;;;;75705
Parcel-/r?kkehus;7600 Struer;5382;5598;6040;76005
Parcel-/r?kkehus;7620 Lemvig;4821;4556;5157;76205
Parcel-/r?kkehus;7650 B?vlingbjerg;3806;;3834;76505
Parcel-/r?kkehus;7660 B?kmarksbro;3590;;;76605
Parcel-/r?kkehus;7673 Harbo?re;;4049;;76735
Parcel-/r?kkehus;7680 Thybor?n;;;;76805
Parcel-/r?kkehus;7700 Thisted;5037;5288;5414;77005
Parcel-/r?kkehus;7730 Hanstholm;4299;;;77305
Parcel-/r?kkehus;7741 Fr?strup;;;;77415
Parcel-/r?kkehus;7742 Vesl?s;;;;77425
Parcel-/r?kkehus;7752 Snedsted;3564;3811;4002;77525
Parcel-/r?kkehus;7755 Bedsted Thy;2867;3874;3435;77555
Parcel-/r?kkehus;7760 Hurup Thy;4551;4074;5464;77605
Parcel-/r?kkehus;7770 Vestervig;3446;;;77705
Parcel-/r?kkehus;7790 Thyholm;3885;2297;5217;77905
Parcel-/r?kkehus;7800 Skive;5322;6300;6320;78005
Parcel-/r?kkehus;7830 Vinderup;4682;4478;4173;78305
Parcel-/r?kkehus;7840 H?jslev;4689;4640;4745;78405
Parcel-/r?kkehus;7850 Stoholm Jyll;5277;5007;4266;78505
Parcel-/r?kkehus;7860 Sp?ttrup;3402;3772;4109;78605
Parcel-/r?kkehus;7870 Roslev;4063;3731;4134;78705
Parcel-/r?kkehus;7884 Fur;;;;78845
Parcel-/r?kkehus;7900 Nyk?bing M;3839;4561;5097;79005
Parcel-/r?kkehus;7950 Erslev;3413;4484;3756;79505
Parcel-/r?kkehus;7960 Karby;;;;79605
Parcel-/r?kkehus;7970 Redsted M;;;;79705
Parcel-/r?kkehus;7980 Vils;;;;79805
Parcel-/r?kkehus;7990 ?ster Assels;2395;2501;;79905
Parcel-/r?kkehus;8000 ?rhus C;17264;16303;24827;80005
Parcel-/r?kkehus;8200 ?rhus N;12141;12975;14675;82005
Parcel-/r?kkehus;8210 ?rhus V;9839;10784;14374;82105
Parcel-/r?kkehus;8220 Brabrand;10419;10424;12962;82205
Parcel-/r?kkehus;8230 ?byh?j;11230;13201;16174;82305
Parcel-/r?kkehus;8240 Risskov;12695;14607;17682;82405
Parcel-/r?kkehus;8250 Eg?;11334;12870;14944;82505
Parcel-/r?kkehus;8260 Viby J;11150;11794;14632;82605
Parcel-/r?kkehus;8270 H?jbjerg;12513;12222;16295;82705
Parcel-/r?kkehus;8300 Odder;7202;7289;8035;83005
Parcel-/r?kkehus;8305 Sams?;4445;4530;;83055
Parcel-/r?kkehus;8310 Tranbjerg J;10127;11509;14088;83105
Parcel-/r?kkehus;8320 M?rslet;11272;11911;13874;83205
Parcel-/r?kkehus;8330 Beder;10061;11075;;83305
Parcel-/r?kkehus;8340 Malling;9114;10644;11949;83405
Parcel-/r?kkehus;8350 Hundslund;5819;6707;6786;83505
Parcel-/r?kkehus;8355 Solbjerg;6324;8251;11101;83555
Parcel-/r?kkehus;8361 Hasselager;10528;9711;13324;83615
Parcel-/r?kkehus;8362 H?rning;9341;9657;11452;83625
Parcel-/r?kkehus;8370 Hadsten;7525;7861;9046;83705
Parcel-/r?kkehus;8380 Trige;10284;9575;11256;83805
Parcel-/r?kkehus;8381 Tilst;7951;10465;11853;83815
Parcel-/r?kkehus;8382 Hinnerup;8585;10612;12295;83825
Parcel-/r?kkehus;8400 Ebeltoft;6619;7513;8244;84005
Parcel-/r?kkehus;8410 R?nde;6953;7621;9601;84105
Parcel-/r?kkehus;8420 Knebel;5854;5840;8014;84205
Parcel-/r?kkehus;8444 Balle;;;;84445
Parcel-/r?kkehus;8450 Hammel;7259;7878;8997;84505
Parcel-/r?kkehus;8462 Harlev J;6698;8410;9146;84625
Parcel-/r?kkehus;8464 Galten;8297;9085;10244;84645
Parcel-/r?kkehus;8471 Sabro;5813;8642;;84715
Parcel-/r?kkehus;8472 Sporup;;;;84725
Parcel-/r?kkehus;8500 Grenaa;5082;5785;6605;85005
Parcel-/r?kkehus;8520 Lystrup;8520;10587;12479;85205
Parcel-/r?kkehus;8530 Hjortsh?j;9091;;12235;85305
Parcel-/r?kkehus;8541 Sk?dstrup;8763;8203;11128;85415
Parcel-/r?kkehus;8543 Hornslet;7369;9352;6706;85435
Parcel-/r?kkehus;8544 M?rke;;6085;6803;85445
Parcel-/r?kkehus;8550 Ryomg?rd;4839;5614;6720;85505
Parcel-/r?kkehus;8560 Kolind;4788;4828;5709;85605
Parcel-/r?kkehus;8570 Trustrup;3888;;4927;85705
Parcel-/r?kkehus;8581 Nimtofte;;;5276;85815
Parcel-/r?kkehus;8585 Glesborg;;;6727;85855
Parcel-/r?kkehus;8586 ?rum Djurs;;3229;;85865
Parcel-/r?kkehus;8592 Anholt;;;;85925
Parcel-/r?kkehus;8600 Silkeborg;8115;9263;10499;86005
Parcel-/r?kkehus;8620 Kjellerup;5010;4817;4560;86205
Parcel-/r?kkehus;8632 Lemming;;;;86325
Parcel-/r?kkehus;8641 Sorring;;;;86415
Parcel-/r?kkehus;8643 Ans By;;;6233;86435
Parcel-/r?kkehus;8653 Them;5344;5997;5492;86535
Parcel-/r?kkehus;8654 Bryrup;5401;6570;6545;86545
Parcel-/r?kkehus;8660 Skanderborg;9272;8853;9311;86605
Parcel-/r?kkehus;8670 L?sby;5206;7898;9375;86705
Parcel-/r?kkehus;8680 Ry;9083;8524;10518;86805
Parcel-/r?kkehus;8700 Horsens;6558;7366;8562;87005
Parcel-/r?kkehus;8721 Daug?rd;9089;;;87215
Parcel-/r?kkehus;8722 Hedensted;6689;7841;7506;87225
Parcel-/r?kkehus;8723 L?sning;6119;6491;7128;87235
Parcel-/r?kkehus;8732 Hovedg?rd;6438;6703;6720;87325
Parcel-/r?kkehus;8740 Br?dstrup;4081;5278;5338;87405
Parcel-/r?kkehus;8751 Gedved;;5987;;87515
Parcel-/r?kkehus;8752 ?stbirk;5970;6170;;87525
Parcel-/r?kkehus;8762 Flemming;5157;;;87625
Parcel-/r?kkehus;8763 Rask M?lle;4888;5208;;87635
Parcel-/r?kkehus;8765 Klovborg;;;;87655
Parcel-/r?kkehus;8766 N?rre Snede;4278;;;87665
Parcel-/r?kkehus;8781 Stenderup;;;;87815
Parcel-/r?kkehus;8783 Hornsyld;7345;;7332;87835
Parcel-/r?kkehus;8800 Viborg;7185;8217;8585;88005
Parcel-/r?kkehus;8830 Tjele;5307;5171;5589;88305
Parcel-/r?kkehus;8831 L?gstrup;6715;6787;7577;88315
Parcel-/r?kkehus;8832 Skals;4501;;6842;88325
Parcel-/r?kkehus;8840 R?dk?rsbro;5576;;;88405
Parcel-/r?kkehus;8850 Bjerringbro;5323;6020;6965;88505
Parcel-/r?kkehus;8860 Ulstrup;5397;5199;6271;88605
Parcel-/r?kkehus;8870 Lang?;6249;5497;6701;88705
Parcel-/r?kkehus;8881 Thors?;4559;;6844;88815
Parcel-/r?kkehus;8882 F?rvang;6715;;;88825
Parcel-/r?kkehus;8883 Gjern;;;;88835
Parcel-/r?kkehus;8900 Randers C;6676;;8410;89005
Parcel-/r?kkehus;8920 Randers NV;6819;7496;7955;89205
Parcel-/r?kkehus;8930 Randers N?;5449;6472;8027;89305
Parcel-/r?kkehus;8940 Randers SV;6649;6558;8097;89405
Parcel-/r?kkehus;8950 ?rsted;3811;4189;4267;89505
Parcel-/r?kkehus;8960 Randers S?;6288;7338;8924;89605
Parcel-/r?kkehus;8961 Alling?bro;4348;5332;5376;89615
Parcel-/r?kkehus;8963 Auning;6116;6388;6038;89635
Parcel-/r?kkehus;8970 Havndal;3576;;3085;89705
Parcel-/r?kkehus;8981 Spentrup;5024;5584;7082;89815
Parcel-/r?kkehus;8983 Gjerlev J;3264;4683;4515;89835
Parcel-/r?kkehus;8990 F?rup;;;4960;89905
Parcel-/r?kkehus;9000 Aalborg;9384;10279;11416;90005
Parcel-/r?kkehus;9200 Aalborg SV;7217;8395;8901;92005
Parcel-/r?kkehus;9210 Aalborg S?;7266;9177;10474;92105
Parcel-/r?kkehus;9220 Aalborg ?st;6403;8153;9594;92205
Parcel-/r?kkehus;9230 Svenstrup J;7613;7136;7484;92305
Parcel-/r?kkehus;9240 Nibe;5458;5037;5720;92405
Parcel-/r?kkehus;9260 Gistrup;8011;8130;9090;92605
Parcel-/r?kkehus;9270 Klarup;7007;6279;8058;92705
Parcel-/r?kkehus;9280 Storvorde;5528;4981;6087;92805
Parcel-/r?kkehus;9293 Kongerslev;3579;4153;;92935
Parcel-/r?kkehus;9300 S?by;5969;5834;6088;93005
Parcel-/r?kkehus;9310 Vodskov;6635;6755;8272;93105
Parcel-/r?kkehus;9320 Hjallerup;5662;5279;5048;93205
Parcel-/r?kkehus;9330 Dronninglund;3373;4246;4728;93305
Parcel-/r?kkehus;9340 Asaa;4168;4006;;93405
Parcel-/r?kkehus;9352 Dybvad;;2588;;93525
Parcel-/r?kkehus;9362 Gandrup;5259;5733;6409;93625
Parcel-/r?kkehus;9370 Hals;5444;7476;6947;93705
Parcel-/r?kkehus;9380 Vestbjerg;8004;7129;8071;93805
Parcel-/r?kkehus;9381 Sulsted;5468;;4757;93815
Parcel-/r?kkehus;9382 Tylstrup;4676;;4754;93825
Parcel-/r?kkehus;9400 N?rresundby;8894;8287;8836;94005
Parcel-/r?kkehus;9430 Vadum;6061;5101;;94305
Parcel-/r?kkehus;9440 Aabybro;5959;6434;6237;94405
Parcel-/r?kkehus;9460 Brovst;3771;3902;4558;94605
Parcel-/r?kkehus;9480 L?kken;4730;5543;7587;94805
Parcel-/r?kkehus;9490 Pandrup;4905;4580;5669;94905
Parcel-/r?kkehus;9492 Blokhus;3707;8755;9902;94925
Parcel-/r?kkehus;9493 Saltum;;;;94935
Parcel-/r?kkehus;9500 Hobro;4593;5914;5437;95005
Parcel-/r?kkehus;9510 Arden;4158;4738;;95105
Parcel-/r?kkehus;9520 Sk?rping;6025;5134;5011;95205
Parcel-/r?kkehus;9530 St?vring;5666;6371;7409;95305
Parcel-/r?kkehus;9541 Suldrup;2949;5207;4621;95415
Parcel-/r?kkehus;9550 Mariager;5955;5327;5716;95505
Parcel-/r?kkehus;9560 Hadsund;4781;4755;5865;95605
Parcel-/r?kkehus;9574 B?lum;;;;95745
Parcel-/r?kkehus;9575 Terndrup;;;;95755
Parcel-/r?kkehus;9600 Aars;4988;5704;4616;96005
Parcel-/r?kkehus;9610 N?rager;3326;;4361;96105
Parcel-/r?kkehus;9620 Aalestrup;3228;;3749;96205
Parcel-/r?kkehus;9631 Gedsted;;;;96315
Parcel-/r?kkehus;9632 M?ldrup;4680;;;96325
Parcel-/r?kkehus;9640 Fars?;4246;5045;5016;96405
Parcel-/r?kkehus;9670 L?gst?r;3577;4517;4671;96705
Parcel-/r?kkehus;9681 Ranum;;;;96815
Parcel-/r?kkehus;9690 Fjerritslev;3833;4178;4323;96905
Parcel-/r?kkehus;9700 Br?nderslev;4887;5298;5732;97005
Parcel-/r?kkehus;9740 Jerslev J;2425;3517;3876;97405
Parcel-/r?kkehus;9750 ?stervr?;;;3460;97505
Parcel-/r?kkehus;9760 Vr?;3925;4040;3943;97605
Parcel-/r?kkehus;9800 Hj?rring;5856;5840;6432;98005
Parcel-/r?kkehus;9830 T?rs;4569;3236;4625;98305
Parcel-/r?kkehus;9850 Hirtshals;4904;5540;5865;98505
Parcel-/r?kkehus;9870 Sindal;4025;4816;3517;98705
Parcel-/r?kkehus;9881 Bindslev;3297;;5534;98815
Parcel-/r?kkehus;9900 Frederikshavn;5916;6295;6343;99005
Parcel-/r?kkehus;9940 L?s?;4338;3204;4265;99405
Parcel-/r?kkehus;9970 Strandby;5026;;;99705
Parcel-/r?kkehus;9981 Jerup;;;;99815
Parcel-/r?kkehus;9982 ?lb?k;;5458;5055;99825
Parcel-/r?kkehus;9990 Skagen;8075;7921;10767;99905
Ejerlejlighed;1000-1499 Kbh.K.;22357;22513;27099;10005
Ejerlejlighed;1500-1799 Kbh.V.;16981;19542;23766;15005
Ejerlejlighed;1800-1999 Frederiksberg C;18272;19145;24266;18005
Ejerlejlighed;2000 Frederiksberg;17501;18826;23265;20005
Ejerlejlighed;2100 K?benhavn ?;18051;19422;24533;21005
Ejerlejlighed;2150 Nordhavn;;;;21505
Ejerlejlighed;2200 K?benhavn N;17326;18399;22975;22005
Ejerlejlighed;2300 K?benhavn S;17454;18249;21812;23005
Ejerlejlighed;2400 K?benhavn NV;16590;17223;20674;24005
Ejerlejlighed;2450 K?benhavn SV;15139;16975;19920;24505
Ejerlejlighed;2500 Valby;16091;17665;20293;25005
Ejerlejlighed;2600 Glostrup;13889;15488;16268;26005
Ejerlejlighed;2605 Br?ndby;12936;14870;15967;26055
Ejerlejlighed;2610 R?dovre;15130;15150;17231;26105
Ejerlejlighed;2620 Albertslund;14330;13178;15043;26205
Ejerlejlighed;2625 Vallensb?k;12633;13186;;26255
Ejerlejlighed;2630 Taastrup;13533;13694;14709;26305
Ejerlejlighed;2635 Ish?j;13707;14424;14935;26355
Ejerlejlighed;2640 Hedehusene;13434;12777;14064;26405
Ejerlejlighed;2650 Hvidovre;15040;14886;16699;26505
Ejerlejlighed;2660 Br?ndby Strand;;;;26605
Ejerlejlighed;2665 Vallensb?k Strand;12629;13803;15417;26655
Ejerlejlighed;2670 Greve;15995;17347;19211;26705
Ejerlejlighed;2680 Solr?d Strand;16383;16804;17993;26805
Ejerlejlighed;2690 Karlslunde;;;;26905
Ejerlejlighed;2700 Br?nsh?j;15612;16746;19545;27005
Ejerlejlighed;2720 Vanl?se;16474;17681;20441;27205
Ejerlejlighed;2730 Herlev;14728;16576;19214;27305
Ejerlejlighed;2740 Skovlunde;;;;27405
Ejerlejlighed;2750 Ballerup;14642;15394;17727;27505
Ejerlejlighed;2760 M?l?v;;;;27605
Ejerlejlighed;2765 Sm?rum;12773;14725;;27655
Ejerlejlighed;2770 Kastrup;16396;17293;19725;27705
Ejerlejlighed;2791 Drag?r;17363;;21115;27915
Ejerlejlighed;2800 Kgs.Lyngby;15663;18469;22350;28005
Ejerlejlighed;2820 Gentofte;17391;16793;20980;28205
Ejerlejlighed;2830 Virum;17861;19461;21036;28305
Ejerlejlighed;2840 Holte;18254;18473;22888;28405
Ejerlejlighed;2850 N?rum;15855;16460;19261;28505
Ejerlejlighed;2860 S?borg;17245;16942;18983;28605
Ejerlejlighed;2870 Dysseg?rd;15454;16904;19368;28705
Ejerlejlighed;2880 Bagsv?rd;16216;17794;19080;28805
Ejerlejlighed;2900 Hellerup;18257;21131;28134;29005
Ejerlejlighed;2920 Charlottenlund;19050;20624;25271;29205
Ejerlejlighed;2930 Klampenborg;;;;29305
Ejerlejlighed;2942 Skodsborg;25352;29068;30617;29425
Ejerlejlighed;2950 Vedb?k;;;;29505
Ejerlejlighed;2960 Rungsted Kyst;;;28159;29605
Ejerlejlighed;2970 H?rsholm;17222;18561;21073;29705
Ejerlejlighed;2980 Kokkedal;13325;13942;13465;29805
Ejerlejlighed;2990 Niv?;11346;;12448;29905
Ejerlejlighed;3000 Helsing?r;14508;14936;16603;30005
Ejerlejlighed;3050 Humleb?k;12737;13530;14646;30505
Ejerlejlighed;3060 Esperg?rde;12151;13139;16493;30605
Ejerlejlighed;3070 Snekkersten;;19345;;30705
Ejerlejlighed;3080 Tik?b;;;;30805
Ejerlejlighed;3100 Hornb?k;;;;31005
Ejerlejlighed;3120 Dronningm?lle;;;;31205
Ejerlejlighed;3140 ?lsg?rde;;;;31405
Ejerlejlighed;3150 Helleb?k;;;;31505
Ejerlejlighed;3200 Helsinge;13378;13144;14404;32005
Ejerlejlighed;3210 Vejby;;;;32105
Ejerlejlighed;3220 Tisvildeleje;;;19568;32205
Ejerlejlighed;3230 Gr?sted;;;;32305
Ejerlejlighed;3250 Gilleleje;;16689;;32505
Ejerlejlighed;3300 Frederiksv?rk;;;14761;33005
Ejerlejlighed;3310 ?lsted;;;;33105
Ejerlejlighed;3320 Sk?vinge;;;;33205
Ejerlejlighed;3330 G?rl?se;;;;33305
Ejerlejlighed;3360 Liseleje;;;;33605
Ejerlejlighed;3370 Melby;;;;33705
Ejerlejlighed;3390 Hundested;;;;33905
Ejerlejlighed;3400 Hiller?d;16443;16221;18348;34005
Ejerlejlighed;3450 Aller?d;;16889;;34505
Ejerlejlighed;3460 Birker?d;17567;16513;19886;34605
Ejerlejlighed;3480 Fredensborg;15044;12362;15264;34805
