type;area;Q3_09;Q3_10;Q3_11
Ejerlejlighed;8471 Sabro;0;0;1
Ejerlejlighed;8472 Sporup;..;..;..
Ejerlejlighed;8500 Grenaa;4;1;6
Ejerlejlighed;8520 Lystrup;6;5;4
Ejerlejlighed;8530 Hjortshøj;..;0;..
Ejerlejlighed;8541 Skødstrup;5;2;2
Ejerlejlighed;8543 Hornslet;0;0;0
Ejerlejlighed;8544 Mørke;..;..;..
Ejerlejlighed;8550 Ryomgård;..;..;..
Ejerlejlighed;8560 Kolind;..;..;..
Ejerlejlighed;8570 Trustrup;..;..;..
Ejerlejlighed;8581 Nimtofte;..;..;..
Ejerlejlighed;8585 Glesborg;1;0;0
Ejerlejlighed;8586 Ørum Djurs;..;..;..
Ejerlejlighed;8592 Anholt;..;..;..
Ejerlejlighed;8600 Silkeborg;11;9;8
Ejerlejlighed;8620 Kjellerup;0;0;0
Ejerlejlighed;8632 Lemming;..;..;..
Ejerlejlighed;8641 Sorring;..;..;..
Ejerlejlighed;8643 Ans By;0;0;..
Ejerlejlighed;8653 Them;0;0;0
Ejerlejlighed;8654 Bryrup;0;0;0
Ejerlejlighed;8660 Skanderborg;6;7;11
Ejerlejlighed;8670 Låsby;..;..;..
Ejerlejlighed;8680 Ry;2;1;2
Ejerlejlighed;8700 Horsens;17;19;15
Ejerlejlighed;8721 Daugård;..;..;..
Ejerlejlighed;8722 Hedensted;4;1;1
Ejerlejlighed;8723 Løsning;1;..;..
Ejerlejlighed;8732 Hovedgård;..;..;0
Ejerlejlighed;8740 Brædstrup;0;0;0
Ejerlejlighed;8751 Gedved;..;..;0
Ejerlejlighed;8752 Østbirk;1;1;0
Ejerlejlighed;8762 Flemming;..;..;..
Ejerlejlighed;8763 Rask Mølle;..;..;0
Ejerlejlighed;8765 Klovborg;..;..;..
Ejerlejlighed;8766 Nørre Snede;..;..;..
Ejerlejlighed;8781 Stenderup;..;..;..
Ejerlejlighed;8783 Hornsyld;..;0;0
Ejerlejlighed;8800 Viborg;14;17;18
Ejerlejlighed;8830 Tjele;..;0;1
Ejerlejlighed;8831 Løgstrup;..;..;..
Ejerlejlighed;8832 Skals;0;0;..
Ejerlejlighed;8840 Rødkærsbro;..;..;..
Ejerlejlighed;8850 Bjerringbro;1;0;1
Ejerlejlighed;8860 Ulstrup;0;0;0
Ejerlejlighed;8870 Langå;..;0;0
Ejerlejlighed;8881 Thorsø;0;..;..
Ejerlejlighed;8882 Fårvang;..;..;..
Ejerlejlighed;8883 Gjern;..;..;..
Ejerlejlighed;8900 Randers C;24;18;18
Ejerlejlighed;8920 Randers NV;16;9;11
Ejerlejlighed;8930 Randers NØ;12;7;11
Ejerlejlighed;8940 Randers SV;4;6;5
Ejerlejlighed;8950 Ørsted;..;..;..
Ejerlejlighed;8960 Randers SØ;1;5;5
Ejerlejlighed;8961 Allingåbro;1;0;0
Ejerlejlighed;8963 Auning;0;0;..
Ejerlejlighed;8970 Havndal;0;0;0
Ejerlejlighed;8981 Spentrup;0;..;..
Ejerlejlighed;8983 Gjerlev J;..;..;..
Ejerlejlighed;8990 Fårup;..;..;..
Ejerlejlighed;9000 Aalborg;116;128;111
Ejerlejlighed;9200 Aalborg SV;3;6;4
Ejerlejlighed;9210 Aalborg SØ;4;6;4
Ejerlejlighed;9220 Aalborg Øst;2;0;1
Ejerlejlighed;9230 Svenstrup J;1;1;1
Ejerlejlighed;9240 Nibe;0;2;0
Ejerlejlighed;9260 Gistrup;..;1;0
Ejerlejlighed;9270 Klarup;0;0;0
Ejerlejlighed;9280 Storvorde;0;0;0
Ejerlejlighed;9293 Kongerslev;1;1;0
Ejerlejlighed;9300 Sæby;3;0;1
Ejerlejlighed;9310 Vodskov;1;..;1
Ejerlejlighed;9320 Hjallerup;1;2;..
Ejerlejlighed;9330 Dronninglund;..;0;0
Ejerlejlighed;9340 Asaa;0;..;..
Ejerlejlighed;9352 Dybvad;..;..;..
Ejerlejlighed;9362 Gandrup;0;..;..
Ejerlejlighed;9370 Hals;0;0;..
Ejerlejlighed;9380 Vestbjerg;..;..;..
Ejerlejlighed;9381 Sulsted;..;..;..
Ejerlejlighed;9382 Tylstrup;..;..;..
Ejerlejlighed;9400 Nørresundby;22;22;22
Ejerlejlighed;9430 Vadum;0;0;0
Ejerlejlighed;9440 Aabybro;0;0;1
Ejerlejlighed;9460 Brovst;..;..;0
Ejerlejlighed;9480 Løkken;0;4;0
Ejerlejlighed;9490 Pandrup;1;1;0
Ejerlejlighed;9492 Blokhus;0;0;4
Ejerlejlighed;9493 Saltum;..;..;..
Ejerlejlighed;9500 Hobro;2;4;3
Ejerlejlighed;9510 Arden;..;..;..
Ejerlejlighed;9520 Skørping;..;..;0
Ejerlejlighed;9530 Støvring;2;1;3
Ejerlejlighed;9541 Suldrup;..;..;..
Ejerlejlighed;9550 Mariager;0;0;1
Ejerlejlighed;9560 Hadsund;0;1;0
Ejerlejlighed;9574 Bælum;..;..;..
Ejerlejlighed;9575 Terndrup;..;1;0
Ejerlejlighed;9600 Aars;0;0;0
Ejerlejlighed;9610 Nørager;..;..;..
Ejerlejlighed;9620 Aalestrup;0;..;0
Ejerlejlighed;9631 Gedsted;..;..;..
Ejerlejlighed;9632 Møldrup;..;..;..
Ejerlejlighed;9640 Farsø;1;0;0
Ejerlejlighed;9670 Løgstør;0;..;1
Ejerlejlighed;9681 Ranum;0;..;..
Ejerlejlighed;9690 Fjerritslev;..;..;..
Ejerlejlighed;9700 Brønderslev;4;0;1
Ejerlejlighed;9740 Jerslev J;..;..;..
Ejerlejlighed;9750 Østervrå;..;..;..
Ejerlejlighed;9760 Vrå;..;..;..
Ejerlejlighed;9800 Hjørring;2;2;2
Ejerlejlighed;9830 Tårs;..;0;0
Ejerlejlighed;9850 Hirtshals;1;1;1
Ejerlejlighed;9870 Sindal;..;1;1
Ejerlejlighed;9881 Bindslev;0;0;0
Ejerlejlighed;9900 Frederikshavn;4;6;3
Ejerlejlighed;9940 Læsø;0;..;0
Ejerlejlighed;9970 Strandby;..;..;..
Ejerlejlighed;9981 Jerup;..;..;..
Ejerlejlighed;9982 Ålbæk;1;0;0
Ejerlejlighed;9990 Skagen;3;4;0
